timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/29 08:49:26.859, 216.89 W, 100 %, 11 %
2024/03/29 08:49:26.961, 218.82 W, 100 %, 13 %
2024/03/29 08:49:27.064, 216.95 W, 100 %, 12 %
2024/03/29 08:49:27.167, 219.24 W, 100 %, 12 %
2024/03/29 08:49:27.272, 217.94 W, 100 %, 11 %
2024/03/29 08:49:27.375, 216.98 W, 100 %, 13 %
2024/03/29 08:49:27.480, 216.36 W, 100 %, 13 %
2024/03/29 08:49:27.582, 217.81 W, 100 %, 11 %
2024/03/29 08:49:27.685, 215.97 W, 100 %, 11 %
2024/03/29 08:49:27.788, 219.17 W, 100 %, 13 %
2024/03/29 08:49:27.890, 218.10 W, 100 %, 12 %
2024/03/29 08:49:27.994, 217.38 W, 100 %, 12 %
2024/03/29 08:49:28.097, 221.94 W, 100 %, 11 %
2024/03/29 08:49:28.200, 217.68 W, 100 %, 13 %
2024/03/29 08:49:28.304, 217.57 W, 100 %, 13 %
2024/03/29 08:49:28.406, 218.23 W, 100 %, 11 %
2024/03/29 08:49:28.509, 219.08 W, 100 %, 11 %
2024/03/29 08:49:28.612, 209.40 W, 100 %, 12 %
2024/03/29 08:49:28.716, 213.96 W, 94 %, 12 %
2024/03/29 08:49:28.819, 212.62 W, 94 %, 12 %
2024/03/29 08:49:28.922, 213.32 W, 100 %, 11 %
2024/03/29 08:49:29.024, 209.63 W, 100 %, 11 %
2024/03/29 08:49:29.127, 212.27 W, 100 %, 12 %
2024/03/29 08:49:29.230, 213.35 W, 100 %, 11 %
2024/03/29 08:49:29.332, 213.19 W, 100 %, 11 %
2024/03/29 08:49:29.438, 212.82 W, 100 %, 11 %
2024/03/29 08:49:29.541, 212.14 W, 100 %, 12 %
2024/03/29 08:49:29.643, 212.91 W, 100 %, 12 %
2024/03/29 08:49:29.746, 210.55 W, 100 %, 11 %
2024/03/29 08:49:29.849, 214.24 W, 100 %, 11 %
2024/03/29 08:49:29.952, 212.79 W, 100 %, 11 %
2024/03/29 08:49:30.054, 213.00 W, 100 %, 12 %
2024/03/29 08:49:30.159, 213.42 W, 100 %, 12 %
2024/03/29 08:49:30.262, 213.84 W, 100 %, 11 %
2024/03/29 08:49:30.365, 211.83 W, 100 %, 11 %
2024/03/29 08:49:30.468, 213.96 W, 100 %, 12 %
2024/03/29 08:49:30.570, 212.62 W, 100 %, 11 %
2024/03/29 08:49:30.673, 211.74 W, 100 %, 11 %
2024/03/29 08:49:30.776, 209.27 W, 100 %, 11 %
2024/03/29 08:49:30.881, 213.18 W, 100 %, 12 %
2024/03/29 08:49:30.986, 213.85 W, 100 %, 12 %
2024/03/29 08:49:31.089, 211.54 W, 100 %, 11 %
2024/03/29 08:49:31.192, 214.78 W, 100 %, 11 %
2024/03/29 08:49:31.294, 213.29 W, 100 %, 11 %
2024/03/29 08:49:31.397, 212.81 W, 100 %, 12 %
2024/03/29 08:49:31.503, 214.34 W, 100 %, 12 %
2024/03/29 08:49:31.605, 213.06 W, 100 %, 11 %
2024/03/29 08:49:31.708, 213.29 W, 100 %, 11 %
2024/03/29 08:49:31.811, 215.24 W, 100 %, 12 %
2024/03/29 08:49:31.913, 214.04 W, 100 %, 11 %
2024/03/29 08:49:32.016, 212.24 W, 100 %, 11 %
2024/03/29 08:49:32.119, 208.80 W, 100 %, 11 %
2024/03/29 08:49:32.224, 216.49 W, 100 %, 12 %
2024/03/29 08:49:32.327, 213.92 W, 100 %, 12 %
2024/03/29 08:49:32.430, 214.24 W, 100 %, 11 %
2024/03/29 08:49:32.532, 213.58 W, 100 %, 11 %
2024/03/29 08:49:32.635, 214.05 W, 100 %, 12 %
2024/03/29 08:49:32.738, 214.69 W, 100 %, 12 %
2024/03/29 08:49:32.840, 215.77 W, 100 %, 12 %
2024/03/29 08:49:32.945, 213.96 W, 100 %, 11 %
2024/03/29 08:49:33.048, 212.14 W, 100 %, 11 %
2024/03/29 08:49:33.151, 216.13 W, 100 %, 12 %
2024/03/29 08:49:33.254, 214.44 W, 100 %, 11 %
2024/03/29 08:49:33.356, 214.76 W, 100 %, 11 %
2024/03/29 08:49:33.459, 214.13 W, 100 %, 11 %
2024/03/29 08:49:33.562, 214.34 W, 100 %, 12 %
2024/03/29 08:49:33.667, 213.84 W, 100 %, 12 %
2024/03/29 08:49:33.769, 215.24 W, 100 %, 11 %
2024/03/29 08:49:33.872, 213.58 W, 100 %, 11 %
2024/03/29 08:49:33.975, 214.67 W, 100 %, 12 %
2024/03/29 08:49:34.077, 215.36 W, 100 %, 11 %
2024/03/29 08:49:34.180, 214.21 W, 100 %, 11 %
2024/03/29 08:49:34.283, 214.63 W, 100 %, 11 %
2024/03/29 08:49:34.388, 215.58 W, 100 %, 12 %
2024/03/29 08:49:34.492, 214.98 W, 100 %, 12 %
2024/03/29 08:49:34.595, 213.10 W, 100 %, 11 %
2024/03/29 08:49:34.698, 217.27 W, 100 %, 11 %
2024/03/29 08:49:34.801, 214.25 W, 100 %, 11 %
2024/03/29 08:49:34.903, 214.00 W, 100 %, 12 %
2024/03/29 08:49:35.006, 216.20 W, 100 %, 12 %
2024/03/29 08:49:35.110, 215.64 W, 100 %, 11 %
2024/03/29 08:49:35.213, 210.89 W, 100 %, 11 %
2024/03/29 08:49:35.315, 216.40 W, 100 %, 12 %
2024/03/29 08:49:35.418, 215.78 W, 100 %, 11 %
2024/03/29 08:49:35.521, 215.50 W, 100 %, 11 %
2024/03/29 08:49:35.623, 215.11 W, 100 %, 11 %
2024/03/29 08:49:35.726, 215.58 W, 100 %, 11 %
2024/03/29 08:49:35.831, 213.52 W, 100 %, 12 %
2024/03/29 08:49:35.934, 216.88 W, 100 %, 11 %
2024/03/29 08:49:36.037, 214.57 W, 100 %, 11 %
2024/03/29 08:49:36.140, 213.51 W, 100 %, 11 %
2024/03/29 08:49:36.242, 215.89 W, 100 %, 12 %
2024/03/29 08:49:36.345, 214.53 W, 100 %, 12 %
2024/03/29 08:49:36.448, 215.59 W, 100 %, 11 %
2024/03/29 08:49:36.554, 209.76 W, 100 %, 11 %
2024/03/29 08:49:36.656, 216.77 W, 100 %, 12 %
2024/03/29 08:49:36.759, 217.41 W, 100 %, 11 %
2024/03/29 08:49:36.862, 215.45 W, 100 %, 11 %
2024/03/29 08:49:36.965, 214.61 W, 100 %, 11 %
2024/03/29 08:49:37.067, 215.65 W, 100 %, 12 %
2024/03/29 08:49:37.170, 216.09 W, 100 %, 12 %
2024/03/29 08:49:37.274, 214.95 W, 100 %, 11 %
2024/03/29 08:49:37.377, 214.67 W, 100 %, 11 %
2024/03/29 08:49:37.480, 215.41 W, 100 %, 11 %
2024/03/29 08:49:37.582, 214.91 W, 100 %, 12 %
2024/03/29 08:49:37.685, 216.73 W, 100 %, 12 %
2024/03/29 08:49:37.788, 215.93 W, 100 %, 11 %
2024/03/29 08:49:37.890, 213.61 W, 100 %, 11 %
2024/03/29 08:49:37.997, 215.53 W, 100 %, 12 %
2024/03/29 08:49:38.100, 215.11 W, 100 %, 11 %
2024/03/29 08:49:38.202, 214.24 W, 100 %, 11 %
2024/03/29 08:49:38.305, 216.89 W, 100 %, 11 %
2024/03/29 08:49:38.408, 215.97 W, 100 %, 13 %
2024/03/29 08:49:38.510, 214.78 W, 100 %, 13 %
2024/03/29 08:49:38.613, 216.31 W, 100 %, 11 %
2024/03/29 08:49:38.718, 216.54 W, 100 %, 11 %
2024/03/29 08:49:38.820, 216.20 W, 100 %, 11 %
2024/03/29 08:49:38.923, 217.27 W, 100 %, 12 %
2024/03/29 08:49:39.026, 215.87 W, 100 %, 12 %
2024/03/29 08:49:39.128, 215.01 W, 100 %, 11 %
2024/03/29 08:49:39.231, 214.68 W, 100 %, 11 %
2024/03/29 08:49:39.334, 216.79 W, 100 %, 13 %
2024/03/29 08:49:39.439, 216.70 W, 100 %, 11 %
2024/03/29 08:49:39.542, 216.31 W, 100 %, 11 %
2024/03/29 08:49:39.644, 215.82 W, 100 %, 12 %
2024/03/29 08:49:39.747, 215.60 W, 100 %, 12 %
2024/03/29 08:49:39.850, 217.37 W, 100 %, 12 %
2024/03/29 08:49:39.952, 217.98 W, 100 %, 11 %
2024/03/29 08:49:40.055, 217.96 W, 100 %, 11 %
2024/03/29 08:49:40.160, 217.27 W, 100 %, 12 %
2024/03/29 08:49:40.263, 214.72 W, 100 %, 12 %
2024/03/29 08:49:40.366, 217.27 W, 100 %, 12 %
2024/03/29 08:49:40.469, 216.98 W, 100 %, 12 %
2024/03/29 08:49:40.571, 214.70 W, 100 %, 12 %
2024/03/29 08:49:40.674, 216.43 W, 100 %, 12 %
2024/03/29 08:49:40.777, 217.27 W, 100 %, 11 %
2024/03/29 08:49:40.882, 217.31 W, 100 %, 11 %
2024/03/29 08:49:40.985, 220.40 W, 100 %, 12 %
2024/03/29 08:49:41.088, 216.71 W, 100 %, 12 %
2024/03/29 08:49:41.190, 216.67 W, 100 %, 12 %
2024/03/29 08:49:41.294, 218.19 W, 100 %, 12 %
2024/03/29 08:49:41.396, 216.34 W, 100 %, 12 %
2024/03/29 08:49:41.499, 217.96 W, 100 %, 12 %
2024/03/29 08:49:41.605, 218.13 W, 100 %, 12 %
2024/03/29 08:49:41.708, 216.69 W, 100 %, 12 %
2024/03/29 08:49:41.811, 218.00 W, 100 %, 12 %
2024/03/29 08:49:41.914, 218.23 W, 100 %, 12 %
2024/03/29 08:49:42.017, 216.87 W, 100 %, 12 %
2024/03/29 08:49:42.119, 217.29 W, 100 %, 12 %
2024/03/29 08:49:42.222, 217.29 W, 100 %, 12 %
2024/03/29 08:49:42.326, 227.84 W, 100 %, 12 %
2024/03/29 08:49:42.428, 218.14 W, 100 %, 12 %
2024/03/29 08:49:42.531, 215.96 W, 100 %, 12 %
2024/03/29 08:49:42.634, 217.71 W, 100 %, 12 %
2024/03/29 08:49:42.736, 216.63 W, 100 %, 12 %
2024/03/29 08:49:42.839, 211.28 W, 100 %, 12 %
2024/03/29 08:49:42.942, 214.99 W, 95 %, 12 %
2024/03/29 08:49:43.047, 213.17 W, 95 %, 12 %
2024/03/29 08:49:43.150, 212.37 W, 100 %, 11 %
2024/03/29 08:49:43.252, 212.14 W, 100 %, 11 %
2024/03/29 08:49:43.355, 213.14 W, 100 %, 12 %
2024/03/29 08:49:43.458, 213.61 W, 100 %, 11 %
2024/03/29 08:49:43.561, 212.81 W, 100 %, 11 %
2024/03/29 08:49:43.663, 213.19 W, 100 %, 11 %
2024/03/29 08:49:43.769, 212.27 W, 100 %, 12 %
2024/03/29 08:49:43.872, 215.85 W, 100 %, 12 %
2024/03/29 08:49:43.974, 212.94 W, 100 %, 11 %
2024/03/29 08:49:44.077, 214.28 W, 100 %, 11 %
2024/03/29 08:49:44.180, 213.96 W, 100 %, 11 %
2024/03/29 08:49:44.283, 214.15 W, 100 %, 12 %
2024/03/29 08:49:44.385, 212.27 W, 100 %, 12 %
2024/03/29 08:49:44.491, 214.40 W, 100 %, 11 %
2024/03/29 08:49:44.593, 212.62 W, 100 %, 12 %
2024/03/29 08:49:44.696, 213.17 W, 100 %, 12 %
2024/03/29 08:49:44.799, 212.16 W, 100 %, 11 %
2024/03/29 08:49:44.902, 213.96 W, 100 %, 11 %
2024/03/29 08:49:45.004, 203.74 W, 100 %, 11 %
2024/03/29 08:49:45.107, 212.17 W, 100 %, 12 %
2024/03/29 08:49:45.215, 214.10 W, 100 %, 12 %
2024/03/29 08:49:45.317, 213.37 W, 100 %, 11 %
2024/03/29 08:49:45.420, 212.65 W, 100 %, 11 %
2024/03/29 08:49:45.523, 213.96 W, 100 %, 11 %
2024/03/29 08:49:45.626, 213.10 W, 100 %, 12 %
2024/03/29 08:49:45.729, 211.83 W, 100 %, 12 %
2024/03/29 08:49:45.832, 212.52 W, 100 %, 11 %
2024/03/29 08:49:45.937, 216.14 W, 100 %, 12 %
2024/03/29 08:49:46.040, 213.96 W, 100 %, 12 %
2024/03/29 08:49:46.143, 214.72 W, 100 %, 11 %
2024/03/29 08:49:46.245, 213.23 W, 100 %, 11 %
2024/03/29 08:49:46.348, 210.64 W, 100 %, 11 %
2024/03/29 08:49:46.451, 214.31 W, 100 %, 12 %
2024/03/29 08:49:46.554, 213.77 W, 100 %, 12 %
2024/03/29 08:49:46.656, 213.90 W, 100 %, 11 %
2024/03/29 08:49:46.761, 213.04 W, 100 %, 11 %
2024/03/29 08:49:46.864, 216.31 W, 100 %, 12 %
2024/03/29 08:49:46.967, 214.23 W, 100 %, 12 %
2024/03/29 08:49:47.070, 213.38 W, 100 %, 12 %
2024/03/29 08:49:47.172, 215.28 W, 100 %, 11 %
2024/03/29 08:49:47.275, 214.76 W, 100 %, 11 %
2024/03/29 08:49:47.378, 215.07 W, 100 %, 12 %
2024/03/29 08:49:47.481, 214.69 W, 100 %, 11 %
2024/03/29 08:49:47.583, 213.20 W, 100 %, 11 %
2024/03/29 08:49:47.687, 211.93 W, 100 %, 11 %
2024/03/29 08:49:47.790, 215.43 W, 100 %, 12 %
2024/03/29 08:49:47.893, 213.48 W, 100 %, 12 %
2024/03/29 08:49:47.996, 215.68 W, 100 %, 11 %
2024/03/29 08:49:48.098, 215.66 W, 100 %, 11 %
2024/03/29 08:49:48.201, 213.54 W, 100 %, 12 %
2024/03/29 08:49:48.304, 217.24 W, 100 %, 11 %
2024/03/29 08:49:48.406, 215.39 W, 100 %, 11 %
2024/03/29 08:49:48.509, 215.20 W, 100 %, 11 %
2024/03/29 08:49:48.612, 216.55 W, 100 %, 11 %
2024/03/29 08:49:48.717, 215.93 W, 100 %, 12 %
2024/03/29 08:49:48.820, 213.71 W, 100 %, 11 %
2024/03/29 08:49:48.923, 216.85 W, 100 %, 11 %
2024/03/29 08:49:49.026, 214.23 W, 100 %, 11 %
2024/03/29 08:49:49.129, 214.14 W, 100 %, 11 %
2024/03/29 08:49:49.231, 216.90 W, 100 %, 12 %
2024/03/29 08:49:49.334, 215.64 W, 100 %, 11 %
2024/03/29 08:49:49.437, 222.49 W, 100 %, 11 %
2024/03/29 08:49:49.539, 217.33 W, 100 %, 12 %
2024/03/29 08:49:49.642, 215.55 W, 100 %, 11 %
2024/03/29 08:49:49.745, 214.74 W, 100 %, 11 %
2024/03/29 08:49:49.853, 215.22 W, 100 %, 11 %
2024/03/29 08:49:49.956, 217.55 W, 100 %, 11 %
2024/03/29 08:49:50.058, 215.08 W, 100 %, 12 %
2024/03/29 08:49:50.161, 214.72 W, 100 %, 11 %
2024/03/29 08:49:50.264, 215.94 W, 100 %, 11 %
2024/03/29 08:49:50.367, 214.63 W, 100 %, 11 %
2024/03/29 08:49:50.470, 216.18 W, 100 %, 11 %
2024/03/29 08:49:50.572, 215.85 W, 100 %, 12 %
2024/03/29 08:49:50.675, 216.70 W, 100 %, 11 %
2024/03/29 08:49:50.778, 210.70 W, 100 %, 11 %
2024/03/29 08:49:50.880, 216.68 W, 100 %, 12 %
2024/03/29 08:49:50.983, 217.06 W, 100 %, 12 %
2024/03/29 08:49:51.086, 217.36 W, 100 %, 11 %
2024/03/29 08:49:51.191, 215.45 W, 100 %, 11 %
2024/03/29 08:49:51.294, 213.29 W, 100 %, 11 %
2024/03/29 08:49:51.396, 216.32 W, 100 %, 12 %
2024/03/29 08:49:51.499, 215.39 W, 100 %, 12 %
2024/03/29 08:49:51.602, 215.21 W, 100 %, 11 %
2024/03/29 08:49:51.704, 214.84 W, 100 %, 12 %
2024/03/29 08:49:51.807, 215.48 W, 100 %, 12 %
2024/03/29 08:49:51.910, 214.43 W, 100 %, 11 %
2024/03/29 08:49:52.013, 216.62 W, 100 %, 11 %
2024/03/29 08:49:52.116, 212.21 W, 100 %, 11 %
2024/03/29 08:49:52.219, 216.64 W, 100 %, 12 %
2024/03/29 08:49:52.322, 216.54 W, 100 %, 12 %
2024/03/29 08:49:52.424, 216.98 W, 100 %, 11 %
2024/03/29 08:49:52.527, 216.12 W, 100 %, 12 %
2024/03/29 08:49:52.630, 216.74 W, 100 %, 12 %
2024/03/29 08:49:52.733, 214.61 W, 100 %, 12 %
2024/03/29 08:49:52.838, 217.42 W, 100 %, 12 %
2024/03/29 08:49:52.941, 216.01 W, 100 %, 11 %
2024/03/29 08:49:53.043, 214.09 W, 100 %, 12 %
2024/03/29 08:49:53.146, 217.36 W, 100 %, 12 %
2024/03/29 08:49:53.249, 216.02 W, 100 %, 11 %
2024/03/29 08:49:53.352, 217.12 W, 100 %, 11 %
2024/03/29 08:49:53.454, 211.70 W, 100 %, 11 %
2024/03/29 08:49:53.557, 214.95 W, 99 %, 12 %
2024/03/29 08:49:53.660, 215.87 W, 99 %, 12 %
2024/03/29 08:49:53.762, 215.47 W, 100 %, 11 %
2024/03/29 08:49:53.865, 218.41 W, 100 %, 11 %
2024/03/29 08:49:53.968, 216.76 W, 100 %, 12 %
2024/03/29 08:49:54.070, 215.43 W, 100 %, 12 %
2024/03/29 08:49:54.173, 216.62 W, 100 %, 12 %
2024/03/29 08:49:54.276, 215.97 W, 100 %, 12 %
2024/03/29 08:49:54.379, 216.98 W, 100 %, 12 %
2024/03/29 08:49:54.481, 217.35 W, 100 %, 12 %
2024/03/29 08:49:54.584, 217.36 W, 100 %, 12 %
2024/03/29 08:49:54.690, 216.41 W, 100 %, 12 %
2024/03/29 08:49:54.792, 216.23 W, 100 %, 11 %
2024/03/29 08:49:54.895, 216.80 W, 100 %, 11 %
2024/03/29 08:49:54.998, 218.59 W, 100 %, 12 %
2024/03/29 08:49:55.100, 217.86 W, 100 %, 12 %
2024/03/29 08:49:55.203, 217.62 W, 100 %, 12 %
2024/03/29 08:49:55.306, 219.37 W, 100 %, 12 %
2024/03/29 08:49:55.409, 217.65 W, 100 %, 12 %
2024/03/29 08:49:55.511, 216.03 W, 100 %, 12 %
2024/03/29 08:49:55.614, 218.80 W, 100 %, 11 %
2024/03/29 08:49:55.717, 217.62 W, 100 %, 11 %
2024/03/29 08:49:55.820, 217.67 W, 100 %, 13 %
2024/03/29 08:49:55.924, 219.09 W, 100 %, 11 %
2024/03/29 08:49:56.027, 218.01 W, 100 %, 11 %
2024/03/29 08:49:56.130, 217.21 W, 100 %, 12 %
2024/03/29 08:49:56.233, 218.48 W, 100 %, 12 %
2024/03/29 08:49:56.335, 219.24 W, 100 %, 13 %
2024/03/29 08:49:56.438, 218.15 W, 100 %, 11 %
2024/03/29 08:49:56.541, 215.89 W, 100 %, 11 %
2024/03/29 08:49:56.645, 218.77 W, 100 %, 13 %
2024/03/29 08:49:56.748, 218.15 W, 100 %, 13 %
2024/03/29 08:49:56.851, 216.03 W, 100 %, 11 %
2024/03/29 08:49:56.953, 217.19 W, 100 %, 12 %
2024/03/29 08:49:57.056, 203.12 W, 100 %, 12 %
2024/03/29 08:49:57.159, 216.12 W, 93 %, 12 %
2024/03/29 08:49:57.262, 217.08 W, 100 %, 13 %
2024/03/29 08:49:57.364, 219.82 W, 100 %, 13 %
2024/03/29 08:49:57.469, 219.87 W, 100 %, 13 %
2024/03/29 08:49:57.572, 220.39 W, 100 %, 13 %
2024/03/29 08:49:57.675, 221.01 W, 100 %, 13 %
2024/03/29 08:49:57.777, 220.58 W, 100 %, 13 %
2024/03/29 08:49:57.880, 212.08 W, 100 %, 13 %
2024/03/29 08:49:57.983, 212.25 W, 100 %, 14 %
2024/03/29 08:49:58.086, 216.35 W, 100 %, 14 %
2024/03/29 08:49:58.191, 218.50 W, 100 %, 13 %
2024/03/29 08:49:58.294, 219.82 W, 100 %, 13 %
2024/03/29 08:49:58.396, 220.25 W, 100 %, 13 %
2024/03/29 08:49:58.499, 220.49 W, 100 %, 13 %
2024/03/29 08:49:58.602, 221.01 W, 100 %, 13 %
2024/03/29 08:49:58.704, 211.12 W, 100 %, 13 %
2024/03/29 08:49:58.807, 213.58 W, 100 %, 14 %
2024/03/29 08:49:58.913, 216.56 W, 100 %, 14 %
2024/03/29 08:49:59.015, 217.07 W, 100 %, 13 %
2024/03/29 08:49:59.118, 217.96 W, 100 %, 13 %
2024/03/29 08:49:59.221, 219.89 W, 100 %, 13 %
2024/03/29 08:49:59.323, 220.11 W, 100 %, 13 %
2024/03/29 08:49:59.426, 220.06 W, 100 %, 13 %
2024/03/29 08:49:59.529, 211.70 W, 100 %, 13 %
2024/03/29 08:49:59.634, 210.82 W, 100 %, 14 %
2024/03/29 08:49:59.737, 213.11 W, 100 %, 14 %
2024/03/29 08:49:59.839, 217.74 W, 100 %, 13 %
2024/03/29 08:49:59.942, 216.56 W, 100 %, 13 %
2024/03/29 08:50:00.045, 215.64 W, 100 %, 13 %
2024/03/29 08:50:00.148, 220.48 W, 100 %, 13 %
2024/03/29 08:50:00.252, 219.41 W, 100 %, 13 %
2024/03/29 08:50:00.356, 214.47 W, 100 %, 13 %
2024/03/29 08:50:00.459, 212.03 W, 100 %, 14 %
2024/03/29 08:50:00.561, 213.35 W, 100 %, 14 %
2024/03/29 08:50:00.664, 211.79 W, 100 %, 13 %
2024/03/29 08:50:00.767, 214.91 W, 100 %, 13 %
2024/03/29 08:50:00.870, 216.80 W, 100 %, 13 %
2024/03/29 08:50:00.972, 219.50 W, 100 %, 13 %
2024/03/29 08:50:01.078, 219.47 W, 100 %, 13 %
2024/03/29 08:50:01.180, 214.79 W, 100 %, 13 %
2024/03/29 08:50:01.283, 215.90 W, 100 %, 14 %
2024/03/29 08:50:01.385, 211.88 W, 100 %, 14 %
2024/03/29 08:50:01.488, 212.77 W, 100 %, 13 %
2024/03/29 08:50:01.591, 213.12 W, 100 %, 13 %
2024/03/29 08:50:01.693, 221.80 W, 100 %, 13 %
2024/03/29 08:50:01.832, 220.89 W, 100 %, 13 %
2024/03/29 08:50:01.935, 216.41 W, 100 %, 13 %
2024/03/29 08:50:02.040, 214.23 W, 100 %, 13 %
2024/03/29 08:50:02.143, 217.52 W, 100 %, 14 %
2024/03/29 08:50:02.245, 216.52 W, 100 %, 14 %
2024/03/29 08:50:02.348, 219.04 W, 100 %, 13 %
2024/03/29 08:50:02.451, 221.60 W, 100 %, 13 %
2024/03/29 08:50:02.554, 219.68 W, 100 %, 13 %
2024/03/29 08:50:02.657, 220.98 W, 100 %, 13 %
2024/03/29 08:50:02.762, 217.14 W, 100 %, 13 %
2024/03/29 08:50:02.864, 210.97 W, 100 %, 13 %
2024/03/29 08:50:02.967, 212.91 W, 100 %, 14 %
2024/03/29 08:50:03.070, 216.62 W, 100 %, 14 %
2024/03/29 08:50:03.172, 217.48 W, 100 %, 13 %
2024/03/29 08:50:03.275, 217.80 W, 100 %, 13 %
2024/03/29 08:50:03.378, 220.45 W, 100 %, 13 %
2024/03/29 08:50:03.480, 222.09 W, 100 %, 13 %
2024/03/29 08:50:03.583, 220.31 W, 100 %, 13 %
2024/03/29 08:50:03.686, 215.20 W, 100 %, 13 %
2024/03/29 08:50:03.789, 213.46 W, 100 %, 14 %
2024/03/29 08:50:03.891, 213.35 W, 100 %, 14 %
2024/03/29 08:50:03.994, 212.77 W, 100 %, 13 %
2024/03/29 08:50:04.097, 213.48 W, 100 %, 13 %
2024/03/29 08:50:04.199, 217.43 W, 100 %, 13 %
2024/03/29 08:50:04.305, 219.68 W, 100 %, 13 %
2024/03/29 08:50:04.407, 220.97 W, 100 %, 13 %
2024/03/29 08:50:04.510, 215.93 W, 100 %, 13 %
2024/03/29 08:50:04.613, 216.41 W, 100 %, 14 %
2024/03/29 08:50:04.715, 215.90 W, 100 %, 14 %
2024/03/29 08:50:04.818, 213.84 W, 100 %, 13 %
2024/03/29 08:50:04.921, 212.73 W, 100 %, 13 %
2024/03/29 08:50:05.026, 215.50 W, 100 %, 13 %
2024/03/29 08:50:05.129, 218.15 W, 100 %, 13 %
2024/03/29 08:50:05.232, 217.59 W, 100 %, 13 %
2024/03/29 08:50:05.334, 220.87 W, 100 %, 14 %
2024/03/29 08:50:05.437, 217.75 W, 100 %, 14 %
2024/03/29 08:50:05.539, 216.12 W, 100 %, 14 %
2024/03/29 08:50:05.642, 214.15 W, 100 %, 13 %
2024/03/29 08:50:05.747, 213.07 W, 100 %, 13 %
2024/03/29 08:50:05.850, 211.26 W, 100 %, 13 %
2024/03/29 08:50:05.953, 213.68 W, 100 %, 13 %
2024/03/29 08:50:06.056, 215.50 W, 100 %, 13 %
2024/03/29 08:50:06.158, 222.57 W, 100 %, 14 %
2024/03/29 08:50:06.263, 216.98 W, 100 %, 14 %
2024/03/29 08:50:06.365, 216.60 W, 100 %, 13 %
2024/03/29 08:50:06.469, 215.78 W, 100 %, 13 %
2024/03/29 08:50:06.572, 216.43 W, 100 %, 13 %
2024/03/29 08:50:06.675, 214.57 W, 100 %, 13 %
2024/03/29 08:50:06.777, 215.11 W, 100 %, 13 %
2024/03/29 08:50:06.880, 213.10 W, 100 %, 13 %
2024/03/29 08:50:06.983, 220.60 W, 100 %, 14 %
2024/03/29 08:50:07.086, 222.38 W, 100 %, 14 %
2024/03/29 08:50:07.191, 220.23 W, 100 %, 13 %
2024/03/29 08:50:07.294, 218.19 W, 100 %, 13 %
2024/03/29 08:50:07.396, 216.73 W, 100 %, 13 %
2024/03/29 08:50:07.499, 216.87 W, 100 %, 13 %
2024/03/29 08:50:07.602, 216.31 W, 100 %, 13 %
2024/03/29 08:50:07.704, 212.29 W, 100 %, 13 %
2024/03/29 08:50:07.807, 221.83 W, 100 %, 14 %
2024/03/29 08:50:07.912, 221.36 W, 100 %, 14 %
2024/03/29 08:50:08.015, 222.15 W, 100 %, 13 %
2024/03/29 08:50:08.118, 222.80 W, 100 %, 13 %
2024/03/29 08:50:08.221, 220.59 W, 100 %, 13 %
2024/03/29 08:50:08.323, 217.96 W, 100 %, 13 %
2024/03/29 08:50:08.426, 217.55 W, 100 %, 13 %
2024/03/29 08:50:08.529, 216.68 W, 100 %, 13 %
2024/03/29 08:50:08.634, 218.44 W, 100 %, 14 %
2024/03/29 08:50:08.737, 220.98 W, 100 %, 14 %
2024/03/29 08:50:08.840, 222.00 W, 100 %, 13 %
2024/03/29 08:50:08.942, 221.08 W, 100 %, 13 %
2024/03/29 08:50:09.045, 222.09 W, 100 %, 13 %
2024/03/29 08:50:09.148, 222.51 W, 100 %, 13 %
2024/03/29 08:50:09.250, 222.28 W, 100 %, 13 %
2024/03/29 08:50:09.353, 218.03 W, 100 %, 13 %
2024/03/29 08:50:09.457, 213.30 W, 100 %, 13 %
2024/03/29 08:50:09.559, 216.91 W, 100 %, 14 %
2024/03/29 08:50:09.662, 218.23 W, 100 %, 13 %
2024/03/29 08:50:09.765, 218.72 W, 100 %, 13 %
2024/03/29 08:50:09.868, 221.36 W, 100 %, 13 %
2024/03/29 08:50:09.971, 222.70 W, 100 %, 13 %
2024/03/29 08:50:10.074, 222.38 W, 100 %, 13 %
2024/03/29 08:50:10.178, 222.19 W, 100 %, 13 %
2024/03/29 08:50:10.281, 213.80 W, 100 %, 13 %
2024/03/29 08:50:10.384, 215.38 W, 100 %, 14 %
2024/03/29 08:50:10.486, 214.82 W, 100 %, 13 %
2024/03/29 08:50:10.589, 216.89 W, 100 %, 13 %
2024/03/29 08:50:10.692, 219.38 W, 100 %, 13 %
2024/03/29 08:50:10.794, 221.50 W, 100 %, 13 %
2024/03/29 08:50:10.900, 222.93 W, 100 %, 13 %
2024/03/29 08:50:11.002, 222.30 W, 100 %, 13 %
2024/03/29 08:50:11.105, 215.39 W, 100 %, 13 %
2024/03/29 08:50:11.208, 216.45 W, 100 %, 14 %
2024/03/29 08:50:11.311, 212.77 W, 100 %, 13 %
2024/03/29 08:50:11.413, 213.41 W, 100 %, 13 %
2024/03/29 08:50:11.516, 215.90 W, 100 %, 13 %
2024/03/29 08:50:11.621, 218.23 W, 100 %, 13 %
2024/03/29 08:50:11.724, 218.05 W, 100 %, 13 %
