timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/31 16:49:40.881, 35.96 W, 0 %, 0 %
2024/03/31 16:49:40.984, 35.96 W, 1 %, 0 %
2024/03/31 16:49:41.084, 36.05 W, 1 %, 0 %
2024/03/31 16:49:41.187, 35.96 W, 0 %, 0 %
2024/03/31 16:49:41.291, 36.05 W, 1 %, 0 %
2024/03/31 16:49:41.393, 35.96 W, 1 %, 0 %
2024/03/31 16:49:41.496, 36.04 W, 1 %, 0 %
2024/03/31 16:49:41.599, 35.96 W, 1 %, 0 %
2024/03/31 16:49:41.701, 35.96 W, 1 %, 0 %
2024/03/31 16:49:41.804, 35.96 W, 1 %, 0 %
2024/03/31 16:49:41.907, 35.86 W, 1 %, 0 %
2024/03/31 16:49:42.012, 35.96 W, 1 %, 0 %
2024/03/31 16:49:42.115, 36.05 W, 1 %, 0 %
2024/03/31 16:49:42.218, 35.87 W, 1 %, 0 %
2024/03/31 16:49:42.320, 35.86 W, 1 %, 0 %
2024/03/31 16:49:42.424, 35.86 W, 1 %, 0 %
2024/03/31 16:49:42.526, 35.96 W, 1 %, 0 %
2024/03/31 16:49:42.629, 35.96 W, 1 %, 0 %
2024/03/31 16:49:42.734, 177.63 W, 1 %, 0 %
2024/03/31 16:49:42.836, 214.71 W, 57 %, 12 %
2024/03/31 16:49:42.939, 212.86 W, 57 %, 12 %
2024/03/31 16:49:43.042, 214.54 W, 99 %, 19 %
2024/03/31 16:49:43.145, 217.23 W, 100 %, 17 %
2024/03/31 16:49:43.248, 214.64 W, 100 %, 17 %
2024/03/31 16:49:43.351, 209.28 W, 100 %, 21 %
2024/03/31 16:49:43.453, 214.93 W, 100 %, 18 %
2024/03/31 16:49:43.556, 216.27 W, 100 %, 18 %
2024/03/31 16:49:43.660, 217.22 W, 100 %, 18 %
2024/03/31 16:49:43.763, 214.68 W, 100 %, 18 %
2024/03/31 16:49:43.866, 213.44 W, 100 %, 20 %
2024/03/31 16:49:43.969, 213.66 W, 100 %, 17 %
2024/03/31 16:49:44.072, 209.47 W, 100 %, 17 %
2024/03/31 16:49:44.175, 211.88 W, 100 %, 19 %
2024/03/31 16:49:44.278, 211.88 W, 100 %, 19 %
2024/03/31 16:49:44.381, 217.13 W, 100 %, 19 %
2024/03/31 16:49:44.488, 215.22 W, 100 %, 17 %
2024/03/31 16:49:44.591, 216.55 W, 100 %, 17 %
2024/03/31 16:49:44.694, 213.53 W, 99 %, 21 %
2024/03/31 16:49:44.796, 214.30 W, 100 %, 18 %
2024/03/31 16:49:44.899, 211.24 W, 100 %, 18 %
2024/03/31 16:49:45.002, 210.19 W, 100 %, 18 %
2024/03/31 16:49:45.104, 210.20 W, 100 %, 18 %
2024/03/31 16:49:45.207, 211.88 W, 100 %, 20 %
2024/03/31 16:49:45.311, 210.16 W, 100 %, 18 %
2024/03/31 16:49:45.414, 211.31 W, 100 %, 18 %
2024/03/31 16:49:45.517, 210.84 W, 100 %, 19 %
2024/03/31 16:49:45.619, 215.38 W, 100 %, 19 %
2024/03/31 16:49:45.722, 213.12 W, 100 %, 19 %
2024/03/31 16:49:45.825, 211.72 W, 100 %, 17 %
2024/03/31 16:49:45.928, 211.96 W, 100 %, 17 %
2024/03/31 16:49:46.030, 226.34 W, 100 %, 21 %
2024/03/31 16:49:46.135, 120.57 W, 100 %, 21 %
2024/03/31 16:49:46.238, 42.15 W, 92 %, 19 %
2024/03/31 16:49:46.343, 223.58 W, 34 %, 8 %
2024/03/31 16:49:46.446, 225.26 W, 34 %, 8 %
2024/03/31 16:49:46.549, 225.07 W, 100 %, 18 %
2024/03/31 16:49:46.651, 224.98 W, 100 %, 19 %
2024/03/31 16:49:46.754, 224.79 W, 100 %, 19 %
2024/03/31 16:49:46.857, 225.26 W, 100 %, 19 %
2024/03/31 16:49:46.960, 224.88 W, 100 %, 19 %
2024/03/31 16:49:47.062, 224.60 W, 100 %, 17 %
2024/03/31 16:49:47.165, 224.12 W, 100 %, 21 %
2024/03/31 16:49:47.268, 223.77 W, 100 %, 21 %
2024/03/31 16:49:47.370, 224.82 W, 100 %, 18 %
2024/03/31 16:49:47.476, 224.40 W, 100 %, 18 %
2024/03/31 16:49:47.579, 224.02 W, 100 %, 17 %
2024/03/31 16:49:47.681, 223.67 W, 100 %, 21 %
2024/03/31 16:49:47.784, 223.77 W, 100 %, 21 %
2024/03/31 16:49:47.887, 223.86 W, 100 %, 18 %
2024/03/31 16:49:47.989, 223.86 W, 100 %, 18 %
2024/03/31 16:49:48.092, 222.68 W, 100 %, 18 %
2024/03/31 16:49:48.196, 219.20 W, 100 %, 20 %
2024/03/31 16:49:48.298, 222.90 W, 100 %, 20 %
2024/03/31 16:49:48.401, 222.18 W, 100 %, 19 %
2024/03/31 16:49:48.504, 221.99 W, 100 %, 19 %
2024/03/31 16:49:48.607, 221.70 W, 100 %, 18 %
2024/03/31 16:49:48.709, 221.61 W, 100 %, 20 %
2024/03/31 16:49:48.812, 221.76 W, 100 %, 20 %
2024/03/31 16:49:48.915, 222.04 W, 100 %, 17 %
2024/03/31 16:49:49.018, 221.74 W, 100 %, 17 %
2024/03/31 16:49:49.120, 221.36 W, 100 %, 21 %
2024/03/31 16:49:49.223, 219.98 W, 100 %, 19 %
2024/03/31 16:49:49.326, 221.28 W, 100 %, 19 %
2024/03/31 16:49:49.430, 221.07 W, 100 %, 17 %
2024/03/31 16:49:49.533, 220.37 W, 100 %, 21 %
2024/03/31 16:49:49.636, 231.34 W, 100 %, 21 %
2024/03/31 16:49:49.739, 73.70 W, 99 %, 20 %
2024/03/31 16:49:49.841, 42.73 W, 99 %, 20 %
2024/03/31 16:49:49.942, 42.45 W, 13 %, 3 %
2024/03/31 16:49:50.045, 42.35 W, 0 %, 0 %
2024/03/31 16:49:50.148, 42.35 W, 0 %, 0 %
2024/03/31 16:49:50.251, 42.16 W, 0 %, 0 %
2024/03/31 16:49:50.353, 42.04 W, 0 %, 0 %
2024/03/31 16:49:50.456, 42.06 W, 0 %, 0 %
2024/03/31 16:49:50.559, 41.58 W, 0 %, 0 %
2024/03/31 16:49:50.661, 41.36 W, 0 %, 0 %
2024/03/31 16:49:50.764, 41.87 W, 0 %, 0 %
2024/03/31 16:49:50.867, 44.95 W, 0 %, 0 %
