event,timestamp,python3.11,ALL_TASKS,cpu,gpu,cycle,accumulated_time
inference,218.37,2952.1,3157.55,3517,5482,1,35092.14
inference,217.64,2605.77,2822.22,3685,7593,1,35309.78
inference,218.33,2957.39,3166.87,3687,4962,1,35528.11
inference,217.94,2714.49,2924.24,3579,7640,1,35746.05
inference,217.93,2776.84,3760.96,4602,4983,1,35963.98
inference,218.32,2667.42,2873.06,3431,7856,1,36182.3
inference,217.81,2878.59,3093.6,3751,5327,1,36400.11
inference,218.02,2699.6,2919.0,3463,7295,1,36618.130000000005
inference,218.18,2805.6,3031.04,3795,5967,1,36836.310000000005
inference,218.13,2689.51,2903.11,3484,6710,1,37054.44
inference,217.39,2824.72,3032.55,3744,6597,1,37271.83
inference,217.41,2738.85,3463.75,4337,6638,1,37489.240000000005
inference,218.11,2785.41,3306.39,3842,6794,1,37707.350000000006
inference,217.73,2784.0,3003.33,3495,6006,1,37925.08
inference,216.98,2803.54,3028.68,3733,7440,1,38142.060000000005
inference,218.16,2776.12,3111.96,3672,5673,1,38360.22
inference,217.38,2643.38,2898.48,3786,7879,1,38577.600000000006
inference,217.81,2917.1,3158.37,3599,5525,1,38795.41
inference,217.31,2622.6,2865.16,3718,7924,1,39012.72
inference,218.02,2910.6,3125.67,3550,5453,1,39230.740000000005
inference,217.27,2592.0,2800.21,3567,8293,1,39448.01
inference,217.95,2685.36,2892.08,3671,4570,1,39665.96
inference,218.45,2937.41,3137.79,3731,6176,1,39884.41
inference,217.64,2536.81,2739.66,3317,6729,1,40102.05
inference,217.75,2687.77,2900.88,3605,5325,1,40319.8
inference,217.64,2772.54,2990.28,3676,4611,1,40537.44
inference,217.98,2797.43,3013.71,3679,6185,1,40755.420000000006
inference,217.98,2600.54,2808.35,3404,7125,1,40973.4
inference,217.9,2672.26,2940.31,3795,5023,1,41191.3
inference,217.73,2741.0,3485.58,4804,4649,1,41409.03
inference,218.37,2782.22,2994.41,3677,6136,1,41627.4
inference,218.0,2466.18,2668.59,3298,6915,1,41845.4
inference,217.86,2685.66,2939.71,3764,5427,1,42063.26
inference,218.14,2713.23,2969.37,3704,4691,1,42281.4
inference,218.15,2776.22,2985.69,3635,6065,1,42499.55
inference,217.7,2502.32,3489.77,4198,6551,1,42717.25
inference,217.89,2615.8,3204.33,4016,5898,1,42935.14
inference,217.39,2654.09,2872.23,3639,4842,1,43152.53
inference,217.18,2882.89,3104.35,3725,4807,1,43369.71
inference,218.32,2831.29,3048.53,3596,6676,1,43588.03
inference,218.08,2403.05,2611.85,3425,7036,1,43806.11
inference,217.78,2747.86,2986.06,3738,5067,1,44023.89
inference,218.02,2754.84,2971.82,3669,4743,1,44241.91
inference,217.15,2716.31,2924.1,3684,5931,1,44459.060000000005
inference,218.39,2635.86,2844.64,3343,6553,1,44677.450000000004
inference,218.21,2562.95,2767.84,3593,6525,1,44895.66
inference,217.85,2750.3,2962.32,3645,4775,1,45113.51
inference,217.84,2747.03,2956.22,3677,4852,1,45331.350000000006
inference,217.82,2815.34,3029.02,3696,6633,1,45549.170000000006
inference,218.14,2439.76,2681.31,3401,6606,1,45767.310000000005
inference,218.41,2781.84,2998.78,3695,5872,1,45985.72
inference,218.44,2693.93,2906.52,3649,4798,1,46204.16
inference,217.47,2710.0,2929.1,3729,4871,1,46421.630000000005
inference,217.76,2874.21,3085.66,3733,7003,1,46639.39
inference,218.21,2465.23,2678.87,3391,6594,1,46857.600000000006
inference,218.23,2803.25,3013.55,3684,5705,1,47075.83
inference,218.41,2640.7,2994.61,3823,4857,1,47294.240000000005
inference,217.3,2799.24,3004.88,3718,4963,1,47511.54
inference,218.38,2872.27,3078.4,3737,6590,1,47729.920000000006
inference,218.0,2461.09,2671.23,3390,7052,1,47947.920000000006
inference,218.4,2788.32,3225.55,3984,5798,1,48166.32
inference,217.97,2649.83,3071.44,3936,4904,1,48384.29
inference,217.3,2805.16,3110.63,3838,5051,1,48601.590000000004
inference,217.99,2858.17,3279.36,3977,6746,1,48819.58
inference,217.97,2483.23,2884.84,3620,6647,1,49037.55
inference,217.79,2718.04,3423.01,4238,6235,1,49255.340000000004
inference,217.77,2760.14,3040.55,3816,4973,1,49473.11
inference,217.68,2813.47,3026.8,3762,5047,1,49690.79
inference,218.62,2743.76,2945.31,3737,6716,1,49909.41
inference,218.31,2633.63,2839.25,3440,6719,1,50127.72
inference,217.49,2716.54,2926.5,3692,6349,1,50345.21
inference,218.05,2737.39,2948.72,3729,4998,1,50563.26
inference,218.04,2662.54,2871.94,3710,5072,1,50781.3
inference,218.12,2845.36,3116.55,3851,6751,1,50999.420000000006
inference,218.28,2747.96,3592.79,4636,6771,1,51217.700000000004
inference,219.28,2317.57,3426.64,4620,5447,1,51436.98
inference,218.88,2321.92,3371.7,4537,6147,1,51655.86
inference,218.78,2286.42,3531.98,4726,5167,1,51874.64
inference,218.5,2257.88,3467.56,4723,5073,1,52093.14
inference,224.21,1976.32,3472.7,5009,4142,1,52317.350000000006
inference,222.12,2339.04,3122.45,4209,4032,1,52539.47
inference,224.54,1409.33,2774.78,3839,4128,1,52764.01
inference,218.35,2443.33,3566.44,4827,3688,1,52982.36
inference,219.37,1622.21,4326.74,6400,5326,1,53201.73
inference,218.08,2747.35,3582.37,5159,3665,1,53419.810000000005
inference,217.66,2727.97,3558.0,4939,5113,1,53637.47
inference,218.17,2747.01,3263.62,4198,6625,1,53855.64
inference,219.44,2686.91,4044.18,5856,7022,1,54075.08
inference,217.8,2419.05,3569.92,5423,6512,1,54292.880000000005
inference,218.83,2712.18,3799.17,5548,5514,1,54511.71
inference,218.4,2653.69,2936.78,3832,5173,1,54730.11
inference,217.82,2808.79,3315.3,4146,5421,1,54947.93
inference,218.5,2616.28,5083.61,7895,6827,1,55166.43
inference,219.0,2838.99,3063.59,3639,6453,1,55385.43
inference,217.73,2441.92,3325.46,4914,6895,1,55603.16
inference,218.89,2689.27,3785.08,4797,5603,1,55822.05
inference,220.55,2556.89,3806.95,5341,5190,1,56042.600000000006
inference,217.93,2641.73,3954.39,5777,5323,1,56260.53
inference,218.41,2776.08,3418.97,4771,6364,1,56478.94
inference,218.74,2621.75,4001.14,6213,6410,1,56697.68
inference,219.04,2595.4,3489.45,4209,6752,1,56916.72
inference,218.77,2480.59,3179.12,4406,6675,1,57135.490000000005
inference,219.07,2617.48,3684.41,5391,5266,1,57354.560000000005
inference,219.03,2651.04,3332.28,4493,5272,1,57573.590000000004
inference,217.92,2558.87,3655.19,5429,5342,1,57791.51
inference,218.68,2632.01,4410.05,6448,6351,1,58010.19
inference,217.65,2687.78,3316.37,5146,6018,1,58227.840000000004
inference,220.48,2725.87,4122.16,5488,7039,1,58448.32
tokenizer,217.08,0.59,229.36,240,0,2,0.0
tokenizer,230.58,0.56,184.42,221,0,2,230.58
tokenizer,238.36,0.4,309.56,218,0,2,468.93999999999994
tokenizer,235.17,0.32,242.15,349,0,2,704.11
tokenizer,233.48,87.85,239.1,304,26,2,937.59
tokenizer,229.02,0.33,118.4,188,0,2,1166.6100000000001
tokenizer,234.28,0.3,137.03,205,0,2,1400.89
tokenizer,232.47,0.3,126.04,176,0,2,1633.3600000000001
tokenizer,235.66,0.34,121.94,165,0,2,1869.02
tokenizer,235.13,151.13,265.91,349,0,2,2104.15
tokenizer,236.42,0.35,268.66,381,9,2,2340.57
tokenizer,235.36,0.34,498.55,582,0,2,2575.9300000000003
tokenizer,236.26,7.23,118.34,178,0,2,2812.19
tokenizer,234.85,74.71,193.72,413,0,2,3047.04
pipeline load,216.42,0.53,238.42,226,9,2,3263.46
pipeline load,234.45,0.48,174.78,260,9,2,3497.91
pipeline load,236.97,0.32,197.82,279,0,2,3734.88
pipeline load,232.02,0.41,155.77,250,0,2,3966.8999999999996
pipeline load,234.62,7.02,134.08,196,0,2,4201.52
pipeline load,236.36,504.46,3791.45,5069,13,2,4437.88
pipeline load,217.76,308.41,650.62,3798,25,2,4655.64
pipeline load,219.41,597.04,868.25,3259,0,2,4875.05
pipeline load,217.64,317.81,642.3,3685,32,2,5092.6900000000005
pipeline load,220.15,325.9,615.62,3561,23,2,5312.84
pipeline load,220.76,315.37,640.51,3683,32,2,5533.6
pipeline load,219.66,325.48,616.2,3574,27,2,5753.26
pipeline load,219.82,407.88,713.03,3289,36,2,5973.08
pipeline load,218.73,490.53,781.98,3424,5,2,6191.81
pipeline load,219.8,321.79,640.36,3621,41,2,6411.61
pipeline load,218.98,312.68,656.27,3699,45,2,6630.59
pipeline load,219.5,322.54,668.63,3695,14,2,6850.09
pipeline load,218.57,348.84,2076.53,4882,32,2,7068.66
pipeline load,217.66,381.44,854.1,3671,23,2,7286.32
pipeline load,219.68,527.64,807.13,3419,46,2,7506.0
pipeline load,219.74,320.84,597.57,3600,55,2,7725.74
pipeline load,220.45,321.78,604.15,3661,18,2,7946.19
pipeline load,219.49,318.32,592.95,3586,18,2,8165.68
pipeline load,220.56,319.29,604.3,3573,18,2,8386.24
pipeline load,218.6,336.21,644.28,3641,36,2,8604.84
pipeline load,219.47,407.31,693.06,3208,32,2,8824.31
pipeline load,218.05,493.31,767.12,3352,9,2,9042.36
pipeline load,219.66,324.71,623.99,3615,32,2,9262.02
pipeline load,219.65,313.48,634.15,3660,36,2,9481.67
pipeline load,218.56,324.87,617.95,3560,5,2,9700.23
pipeline load,220.86,348.48,705.98,3708,41,2,9921.09
pipeline load,219.05,323.12,590.1,3501,23,2,10140.14
pipeline load,220.66,598.97,850.68,3227,46,2,10360.8
pipeline load,217.56,315.72,590.15,3581,18,2,10578.36
pipeline load,219.8,325.96,602.29,3612,28,2,10798.16
pipeline load,220.47,319.09,586.29,3506,32,2,11018.63
pipeline load,220.72,320.41,581.02,3534,23,2,11239.35
pipeline load,219.59,343.59,609.97,3516,45,2,11458.94
pipeline load,219.18,427.1,679.18,3039,18,2,11678.12
pipeline load,219.54,473.43,746.44,3448,0,2,11897.66
pipeline load,220.6,314.01,580.23,3472,50,2,12118.26
pipeline load,218.96,314.49,610.33,3558,27,2,12337.22
pipeline load,219.47,317.36,584.66,3568,23,2,12556.69
pipeline load,220.18,301.33,697.29,3910,23,2,12776.87
pipeline load,219.83,355.51,619.42,3516,23,2,12996.7
pipeline load,220.3,599.96,853.27,3291,23,2,13217.0
pipeline load,217.43,325.02,598.8,3541,14,2,13434.43
pipeline load,219.65,321.12,592.49,3542,32,2,13654.08
pipeline load,220.32,320.42,597.16,3522,27,2,13874.4
pipeline load,220.91,323.28,586.29,3544,18,2,14095.31
pipeline load,220.73,321.24,589.07,3493,32,2,14316.04
pipeline load,220.4,626.54,911.98,3353,23,2,14536.44
pipeline load,217.29,333.93,621.56,3673,18,2,14753.73
pipeline load,220.36,325.41,607.45,3558,28,2,14974.09
pipeline load,220.8,314.52,613.35,3696,23,2,15194.89
pipeline load,220.36,301.42,641.5,3599,27,2,15415.25
pipeline load,220.6,335.09,625.96,3527,14,2,15635.85
pipeline load,218.49,325.24,588.95,3552,45,2,15854.34
pipeline load,219.56,347.42,2329.59,4140,23,2,16073.9
pipeline load,218.94,366.04,1475.83,4234,0,2,16292.839999999998
pipeline load,217.16,311.46,1092.8,4522,27,2,16510.0
pipeline load,217.02,312.7,806.53,4073,37,2,16727.019999999997
pipeline load,219.41,295.88,1018.68,4252,18,2,16946.429999999997
pipeline load,217.65,301.96,950.57,4117,27,2,17164.079999999998
pipeline load,217.64,295.45,931.19,4094,18,2,17381.719999999998
pipeline load,219.88,312.11,1135.48,4411,28,2,17601.6
pipeline load,217.29,62.61,1417.96,3162,32,2,17818.89
pipeline load,216.89,247.47,1749.23,3426,0,2,18035.78
pipeline load,217.85,347.13,1626.4,3805,0,2,18253.629999999997
pipeline load,217.27,301.85,903.73,4119,5,2,18470.899999999998
pipeline load,220.42,334.11,619.05,3462,23,2,18691.32
pipeline load,220.97,673.83,1686.39,4141,27,2,18912.289999999997
pipeline load,218.03,329.08,1602.85,4935,32,2,19130.32
pipeline load,217.31,360.49,682.29,3677,9,2,19347.629999999997
pipeline load,217.96,326.9,608.04,3542,55,2,19565.589999999997
pipeline load,220.18,596.69,856.6,3356,37,2,19785.769999999997
pipeline load,217.48,321.8,611.79,3729,14,2,20003.25
pipeline load,220.08,303.61,2515.24,7170,14,2,20223.329999999998
pipeline load,219.38,323.75,4397.03,8784,168,2,20442.71
pipeline load,217.51,331.6,1449.86,5397,542,2,20660.219999999998
pipeline load,218.02,316.87,2164.53,6091,326,2,20878.239999999998
pipeline load,218.91,342.97,937.29,4376,307,2,21097.149999999998
pipeline load,218.95,546.06,3766.05,7161,301,2,21316.1
pipeline load,217.98,279.37,1903.25,5276,123,2,21534.079999999998
pipeline load,219.52,285.33,697.61,3827,14,2,21753.6
pipeline load,220.4,316.2,716.53,3929,55,2,21974.0
pipeline load,220.16,315.99,628.72,3629,23,2,22194.16
pipeline load,220.78,330.33,775.54,3827,32,2,22414.94
pipeline load,220.24,314.8,786.86,3850,27,2,22635.179999999997
pipeline load,217.31,596.24,1779.03,4703,23,2,22852.489999999998
pipeline load,218.07,304.46,4923.94,6837,74,2,23070.559999999998
pipeline load,218.33,297.98,1696.82,5446,330,2,23288.89
pipeline load,217.74,311.55,1157.23,4785,376,2,23506.629999999997
pipeline load,219.55,310.94,1109.97,4491,253,2,23726.179999999997
pipeline load,219.02,460.54,1029.6,1845,305,2,23945.199999999997
inference,218.26,1126.2,1387.61,1924,46,2,24163.46
inference,218.97,1055.4,1414.48,1987,46,2,24382.429999999997
inference,216.86,1550.23,1821.33,2393,46,2,24599.289999999997
inference,218.12,1260.63,1477.32,1962,2993,2,24817.41
inference,217.73,2393.4,2688.78,3867,1073,2,25035.14
inference,217.49,2758.92,3059.04,4350,6568,2,25252.629999999997
inference,217.09,3063.53,3269.48,3717,4051,2,25469.719999999998
inference,217.92,2827.57,3058.65,3712,7780,2,25687.64
inference,218.18,2903.95,3113.88,3635,7452,2,25905.82
inference,218.17,2765.99,2979.26,3603,6967,2,26123.989999999998
inference,218.41,2889.16,3100.99,3553,6917,2,26342.399999999998
inference,217.27,2911.19,3118.14,3590,7129,2,26559.67
inference,217.67,2915.13,3123.79,3767,8091,2,26777.339999999997
inference,218.04,2756.09,2984.83,3609,7084,2,26995.379999999997
inference,218.09,2883.93,3096.84,3604,7315,2,27213.469999999998
inference,218.13,2863.66,3382.92,4442,7006,2,27431.6
inference,218.59,2872.05,3436.22,4685,7216,2,27650.19
inference,218.71,2734.21,3165.99,4051,6963,2,27868.899999999998
inference,218.27,2827.0,3123.05,4000,6108,2,28087.17
inference,217.19,2885.13,3090.63,3720,7569,2,28304.359999999997
inference,218.19,2802.96,3251.21,3598,7081,2,28522.55
inference,218.12,2774.27,3140.1,3677,6206,2,28740.67
inference,217.5,2968.21,3193.66,3775,7542,2,28958.17
inference,218.27,2557.48,2812.93,3386,6800,2,29176.44
inference,217.14,2994.41,3210.07,3670,5796,2,29393.579999999998
inference,217.78,2672.1,2886.18,3646,8013,2,29611.359999999997
inference,218.32,2840.16,3050.31,3545,6359,2,29829.679999999997
inference,217.23,2984.18,3792.44,4254,6733,2,30046.91
inference,217.32,2766.24,3268.98,4008,8286,2,30264.23
inference,218.06,2743.43,3674.65,5343,6562,2,30482.289999999997
inference,217.93,2966.63,3369.07,4194,6223,2,30700.219999999998
inference,218.03,2589.19,2795.58,3523,8173,2,30918.25
inference,218.19,2924.29,3124.24,3529,5403,2,31136.44
inference,218.11,2775.02,2995.79,3631,7622,2,31354.55
inference,218.32,2768.3,2979.56,3472,5653,2,31572.87
inference,217.32,2705.29,3303.47,4730,7164,2,31790.19
inference,218.43,2771.44,5270.78,8767,5375,2,32008.62
inference,219.35,2555.42,3934.83,5430,7000,2,32227.969999999998
inference,217.27,2745.36,5100.7,7231,4946,2,32445.239999999998
inference,218.16,2713.82,2939.06,3502,6563,2,32663.4
inference,217.84,2841.77,3055.14,3654,6417,2,32881.24
inference,218.55,2771.82,2980.75,3477,6004,2,33099.79
inference,217.91,2796.13,3022.43,3694,6978,2,33317.7
inference,218.28,2844.46,3198.7,3706,5534,2,33535.979999999996
inference,217.83,2622.1,3300.7,4159,7523,2,33753.81
inference,218.01,2955.47,3524.66,4137,5187,2,33971.82
inference,218.46,2717.35,2925.57,3484,7587,2,34190.28
inference,216.41,2904.99,3124.14,3743,4816,2,34406.689999999995
inference,218.36,2593.8,2811.84,3435,7541,2,34625.049999999996
inference,217.67,2818.86,3031.89,3712,5610,2,34842.72
inference,218.31,2761.34,3009.49,3523,6836,2,35061.03
inference,217.57,2770.26,2997.36,3746,6386,2,35278.6
inference,217.95,2612.64,7197.88,9213,6550,2,35496.549999999996
inference,218.81,2750.13,3369.86,3647,6667,2,35715.36
inference,217.25,2977.35,3189.69,3784,5009,2,35932.61
inference,218.38,2601.65,2812.47,3448,7664,2,36150.99
inference,218.04,2911.55,3125.36,3765,5344,2,36369.03
inference,218.13,2627.82,2863.26,3480,7467,2,36587.159999999996
inference,217.95,2877.11,3094.89,3790,5900,2,36805.11
inference,218.28,2704.83,2925.98,3495,7396,2,37023.39
inference,217.94,2765.93,2992.85,3753,6084,2,37241.33
inference,218.29,2677.53,2889.63,3431,6965,2,37459.619999999995
inference,217.54,2871.46,3084.84,3760,6533,2,37677.159999999996
inference,218.51,2627.95,2839.52,3446,6670,2,37895.67
inference,218.08,2887.86,3111.44,3765,6906,2,38113.75
inference,218.32,2616.98,2834.19,3440,6846,2,38332.07
inference,218.31,2807.32,3307.07,4081,6765,2,38550.38
inference,218.66,2769.14,2988.6,3640,6275,2,38769.04
inference,218.22,2562.47,2776.47,3437,6732,2,38987.259999999995
inference,218.05,2742.68,2964.52,3632,5233,2,39205.31
inference,217.79,2827.84,3037.61,3673,4802,2,39423.1
inference,218.54,2754.46,3010.44,3542,6694,2,39641.64
inference,217.46,2515.33,2740.74,3564,6676,2,39859.1
inference,217.27,2693.85,2916.33,3622,4801,2,40076.369999999995
inference,217.14,2869.58,3080.89,3707,4722,2,40293.509999999995
inference,218.44,2755.71,2971.01,3456,6705,2,40511.95
inference,217.51,2506.49,2711.58,3503,6679,2,40729.46
inference,217.42,2701.79,2920.38,3587,5057,2,40946.88
inference,217.36,2772.95,2979.43,3644,4995,2,41164.24
inference,218.23,2784.03,3013.59,3551,6579,2,41382.47
inference,217.99,2376.25,2594.72,3413,6539,2,41600.46
inference,217.65,2431.78,2809.65,3786,5234,2,41818.11
inference,217.89,2633.86,2900.06,3653,4696,2,42036.0
inference,217.22,2734.49,2953.48,3683,4580,2,42253.22
inference,218.23,2822.82,3036.88,3638,6523,2,42471.45
inference,218.24,2531.25,2736.78,3386,7066,2,42689.689999999995
inference,217.36,2734.37,2955.11,3639,5237,2,42907.049999999996
inference,218.06,2756.37,2966.8,3673,4753,2,43125.11
inference,218.14,2842.67,3052.58,3727,5916,2,43343.25
inference,218.55,2551.04,3055.37,3921,6665,2,43561.799999999996
inference,219.18,2483.72,3020.58,3718,6479,2,43780.979999999996
inference,217.97,2692.34,2913.76,3643,4745,2,43998.95
inference,217.96,2736.29,2951.53,3689,4822,2,44216.909999999996
inference,218.8,2836.43,3055.07,3734,6097,2,44435.71
inference,218.23,2539.15,2763.84,3382,6668,2,44653.939999999995
inference,217.94,2697.84,2930.67,3703,6369,2,44871.88
inference,217.97,2712.99,2924.22,3675,4827,2,45089.85
inference,217.62,2794.62,3030.77,3759,4914,2,45307.47
inference,218.56,2821.15,3035.07,3729,6599,2,45526.03
inference,218.58,2478.06,2692.94,3386,6520,2,45744.61
inference,218.1,2725.36,2941.33,3700,6135,2,45962.71
inference,218.07,2743.69,2952.75,3705,4860,2,46180.78
inference,218.09,2790.74,3005.75,3719,4989,2,46398.869999999995
inference,218.31,2873.95,3078.58,3742,6653,2,46617.18
inference,218.34,2501.9,2745.08,3527,6665,2,46835.52
inference,218.59,2721.43,2937.41,3724,6078,2,47054.11
inference,218.4,2736.42,2949.03,3700,4900,2,47272.509999999995
inference,217.52,2801.58,4834.21,3967,5179,2,47490.03
inference,218.32,2741.56,3164.55,3930,6565,2,47708.35
inference,218.16,2623.83,5351.43,3552,6477,2,47926.509999999995
inference,217.75,2556.91,2912.6,3807,6546,2,48144.259999999995
inference,218.56,2737.61,2950.21,3706,4997,2,48362.82
inference,217.62,2696.68,2916.0,3736,4969,2,48580.439999999995
inference,218.66,2594.04,2825.88,3558,6075,2,48799.1
inference,217.28,2913.55,3125.28,3751,5977,2,49016.38
inference,217.85,2451.69,4031.56,5958,6701,2,49234.229999999996
inference,219.52,2530.61,3220.81,4059,6100,2,49453.75
inference,218.57,2646.89,2887.24,3756,5817,2,49672.32
inference,218.82,2673.79,3021.53,3912,5001,2,49891.14
inference,218.11,2823.47,3282.58,4333,5050,2,50109.25
inference,218.73,2708.97,3163.98,4110,6478,2,50327.979999999996
inference,218.89,2690.97,3646.54,5217,6487,2,50546.869999999995
inference,220.04,2510.06,4670.85,7453,6081,2,50766.909999999996
inference,220.83,2413.53,3753.39,5027,5612,2,50987.74
inference,225.17,2259.47,3892.07,5232,5217,2,51212.909999999996
inference,220.05,2228.46,4468.12,7112,4956,2,51432.96
inference,220.89,1161.3,3485.37,6021,4144,2,51653.85
inference,217.55,1726.1,3627.31,5231,2146,2,51871.4
inference,219.57,2397.01,3705.7,4828,4367,2,52090.97
inference,217.86,2098.19,4095.3,5779,4910,2,52308.83
inference,219.65,2292.93,4593.16,6260,5540,2,52528.479999999996
inference,218.66,2479.73,3186.74,4271,5591,2,52747.14
inference,218.9,2751.24,3106.81,3952,5131,2,52966.04
inference,218.92,2691.46,3188.38,4230,5112,2,53184.96
inference,218.81,2760.48,3559.94,4730,5856,2,53403.77
inference,218.49,2733.88,3958.87,5904,6983,2,53622.259999999995
inference,219.36,2616.16,3409.25,4518,6362,2,53841.619999999995
inference,217.13,2598.74,3280.26,4605,6674,2,54058.75
inference,218.24,2602.6,4324.09,6630,5227,2,54276.99
inference,219.24,2668.04,3096.23,3886,5306,2,54496.229999999996
inference,218.37,2702.01,3838.38,5527,5359,2,54714.6
inference,218.97,2884.09,3432.29,4517,6736,2,54933.57
inference,219.85,2695.23,3802.41,5631,6649,2,55153.42
inference,219.98,2420.44,3758.37,4959,7068,2,55373.4
inference,219.04,2654.97,4544.84,6994,5491,2,55592.439999999995
inference,218.97,2639.83,3188.16,4243,5314,2,55811.409999999996
inference,218.32,2637.41,4093.14,6124,5247,2,56029.729999999996
inference,218.43,2832.68,3952.08,6020,6500,2,56248.159999999996
inference,219.99,2733.41,3851.07,5728,6716,2,56468.15
inference,221.01,2444.83,3699.8,4968,7096,2,56689.159999999996
inference,219.08,2545.06,5035.95,7819,6058,2,56908.24
inference,219.47,2481.19,5309.87,8580,5295,2,57127.71
inference,220.42,2215.51,8457.28,13352,5463,2,57348.13
inference,224.96,2352.9,7620.27,11673,6079,2,57573.09
inference,218.75,2395.94,3342.25,4631,5388,2,57791.84
tokenizer,216.4,0.72,336.24,356,0,3,0.0
tokenizer,251.29,0.49,114.24,191,0,3,251.29
tokenizer,242.68,0.3,339.72,565,0,3,493.97
tokenizer,247.26,0.35,271.81,400,62,3,741.23
tokenizer,242.01,71.88,286.35,426,24,3,983.2399999999999
tokenizer,252.49,0.32,273.87,491,17,3,1235.73
tokenizer,249.61,0.42,373.03,469,8,3,1485.34
tokenizer,254.42,0.31,311.62,464,24,3,1739.76
tokenizer,238.79,1.68,186.52,276,24,3,1978.5499999999997
tokenizer,255.69,121.14,336.49,497,0,3,2234.24
tokenizer,235.98,2.87,305.96,479,8,3,2470.22
tokenizer,246.61,0.29,360.14,454,21,3,2716.83
pipeline load,216.71,0.66,217.59,189,0,3,2933.54
pipeline load,251.89,0.35,141.25,226,0,3,3185.43
pipeline load,252.27,0.33,163.37,222,0,3,3437.7
pipeline load,249.16,0.54,507.56,803,0,3,3686.86
pipeline load,241.5,32.4,296.93,526,88,3,3928.36
pipeline load,238.96,377.04,3969.74,5980,8,3,4167.320000000001
pipeline load,216.84,318.61,1524.44,4911,29,3,4384.160000000001
pipeline load,219.7,603.75,1162.98,3687,74,3,4603.860000000001
pipeline load,218.3,319.49,798.39,4022,55,3,4822.160000000001
pipeline load,220.21,317.05,710.12,3805,50,3,5042.370000000001
pipeline load,219.01,327.19,923.37,4265,27,3,5261.38
pipeline load,217.5,329.69,883.28,4189,50,3,5478.88
pipeline load,217.41,596.57,1213.16,3988,55,3,5696.29
pipeline load,217.82,337.5,911.81,4173,28,3,5914.110000000001
pipeline load,217.37,318.58,1022.81,3938,60,3,6131.4800000000005
pipeline load,219.58,323.37,1477.84,4595,18,3,6351.06
pipeline load,220.2,325.97,642.07,3615,36,3,6571.26
pipeline load,220.07,330.26,643.99,3603,27,3,6791.33
pipeline load,217.74,594.73,863.11,3421,9,3,7009.070000000001
pipeline load,217.76,322.84,850.34,4087,41,3,7226.83
pipeline load,219.13,328.66,736.54,3884,83,3,7445.96
pipeline load,218.99,328.4,636.61,3918,41,3,7664.950000000001
pipeline load,220.45,316.49,813.44,4087,23,3,7885.400000000001
pipeline load,219.96,344.39,822.62,3942,23,3,8105.360000000001
pipeline load,217.84,434.95,761.89,3094,64,3,8323.2
pipeline load,220.79,458.55,858.94,3596,9,3,8543.99
pipeline load,220.13,325.77,703.11,3780,32,3,8764.12
pipeline load,219.95,317.37,746.43,3792,36,3,8984.07
pipeline load,220.49,316.23,910.43,4132,18,3,9204.56
pipeline load,217.83,344.7,765.87,3893,68,3,9422.390000000001
pipeline load,217.38,514.83,1033.11,3883,32,3,9639.77
pipeline load,217.68,410.92,931.2,4029,46,3,9857.45
pipeline load,220.71,330.44,800.65,3969,28,3,10078.16
pipeline load,220.61,319.6,750.0,3894,63,3,10298.77
pipeline load,221.01,326.19,962.87,4126,36,3,10519.78
pipeline load,217.78,316.94,606.88,3618,50,3,10737.56
pipeline load,219.16,346.87,619.53,3564,23,3,10956.720000000001
pipeline load,219.88,594.41,1040.81,3388,18,3,11176.6
pipeline load,217.99,327.7,1048.69,4285,18,3,11394.59
pipeline load,220.41,322.35,633.06,3652,50,3,11615.0
pipeline load,217.86,330.9,651.04,3773,32,3,11832.86
pipeline load,218.43,310.31,591.46,3598,32,3,12051.29
pipeline load,220.72,344.43,616.76,3493,5,3,12272.01
pipeline load,220.4,587.48,884.01,3421,45,3,12492.41
pipeline load,216.82,325.41,605.93,3588,23,3,12709.23
pipeline load,221.17,310.64,838.48,3943,32,3,12930.4
pipeline load,218.41,324.0,1269.79,4212,14,3,13148.81
pipeline load,219.63,303.04,763.64,3934,27,3,13368.44
pipeline load,218.59,296.41,972.0,4044,18,3,13587.03
pipeline load,217.31,345.87,1396.28,4234,105,3,13804.34
pipeline load,221.49,60.68,1774.32,3075,69,3,14025.83
pipeline load,233.94,303.89,2144.63,3945,0,3,14259.77
pipeline load,217.62,164.59,1986.99,4926,4,3,14477.390000000001
pipeline load,217.25,290.11,901.24,4111,28,3,14694.640000000001
pipeline load,219.94,244.66,1409.34,4906,14,3,14914.58
pipeline load,217.91,122.74,1690.53,3823,14,3,15132.49
pipeline load,231.61,301.23,1518.87,5017,9,3,15364.1
pipeline load,219.82,311.66,1418.17,4977,26,3,15583.92
pipeline load,220.18,314.39,1260.12,4555,45,3,15804.1
pipeline load,217.46,300.67,936.26,4148,18,3,16021.56
pipeline load,219.32,282.35,1599.41,3980,23,3,16240.88
pipeline load,217.73,280.65,1953.13,3638,78,3,16458.609999999997
pipeline load,218.22,315.04,1266.77,4670,23,3,16676.829999999998
pipeline load,219.14,314.43,1771.74,5289,46,3,16895.969999999998
pipeline load,218.74,316.92,1308.82,4988,32,3,17114.71
pipeline load,217.7,313.77,1418.38,5113,78,3,17332.41
pipeline load,218.71,314.83,1301.17,4815,37,3,17551.12
