inference-A-0,219.99,1055.68,2616.66,3436,224
inference-A-0,218.62,1429.00,4130.00,5388,118
inference-A-0,219.76,1019.13,3350.66,4350,3051
inference-A-0,219.34,1206.21,3672.41,4746,123
inference-A-0,218.38,1213.30,3044.35,4039,793
inference-A-0,219.72,983.10,2124.41,2808,1145
inference-A-0,220.7,1246.28,3373.75,4359,137
inference-A-0,219.06,2138.23,4062.41,6674,2121
inference-A-0,220.14,654.40,4600.58,6564,5300
inference-A-0,218.81,451.78,4824.44,6700,82
inference-A-0,218.76,885.11,4626.42,6422,96
inference-A-0,219.78,1542.31,4607.57,5606,114
inference-A-0,219.31,2340.67,3244.41,4295,701
inference-A-0,219.8,2602.01,3515.54,5032,6416
inference-A-0,219.7,2818.61,3560.63,4779,3722
inference-A-0,220.07,2809.08,3632.60,4762,5043
inference-A-0,219.44,2485.88,3518.79,5095,5744
inference-A-0,219.89,2878.46,3616.47,4921,3691
inference-A-0,219.59,2801.22,3695.46,4891,5630
inference-A-0,219.97,2655.93,3410.26,4983,5720
inference-A-0,218.66,2729.94,3700.33,5003,3623
inference-A-0,219.61,2760.76,4747.30,6448,3960
inference-A-0,219.9,2728.68,3623.95,4966,5546
inference-A-0,219.66,2680.41,3403.29,4762,5084
inference-A-0,219.45,2734.12,3731.60,5286,3833
inference-A-0,219.71,2827.95,3592.52,4911,3864
inference-A-0,219.77,2804.29,3542.87,4891,5075
inference-A-0,220.01,2705.07,3636.36,5141,5601
inference-A-0,219.98,2691.14,3436.72,5055,3791
inference-A-0,219.62,2813.07,3557.62,4813,3759
inference-A-0,219.39,2812.03,3555.57,4690,5487
inference-A-0,220.14,2674.92,3615.12,4829,5410
inference-A-0,219.68,2704.80,3420.54,4834,3925
inference-A-0,220.43,2707.03,3480.91,4949,3692
inference-A-0,220.14,2674.63,3437.81,4833,3543
inference-A-0,219.53,2711.61,3536.32,4915,3748
inference-A-0,219.93,2716.61,3648.84,5106,3671
inference-A-0,219.0,2702.46,3562.34,4712,3847
inference-A-0,219.71,2712.26,3427.43,4752,4151
inference-A-0,220.11,2772.70,3504.49,4720,4101
inference-A-0,220.18,2703.10,3653.81,5055,4162
inference-A-0,219.61,2750.78,3506.20,4913,4401
inference-A-0,220.38,2692.84,3439.48,4678,4180
inference-A-0,220.14,2745.20,3458.97,4624,4442
inference-A-0,220.3,2639.63,3958.54,5406,4202
inference-A-0,219.1,2714.34,3659.08,5221,3749
inference-A-0,219.79,2722.88,3617.82,5118,3902
inference-A-0,219.73,2615.59,4272.31,6212,3717
inference-A-0,220.37,2321.65,4498.97,6385,3709
inference-A-0,220.15,2526.93,5850.80,8367,4052
inference-A-0,220.59,2538.56,5270.48,7067,4029
inference-A-0,219.6,2580.93,5536.63,7860,4266
inference-A-0,220.6,2468.39,5415.79,7720,3966
inference-A-0,220.48,2460.84,5772.75,8232,4025
inference-A-0,221.22,2473.44,7405.88,9524,4005
inference-A-0,221.61,2370.08,6187.25,8307,3440
inference-A-0,220.25,2556.88,5044.33,7128,3813
inference-A-0,221.24,2587.25,5445.97,7214,3868
inference-A-0,220.56,2532.40,4529.88,6171,4624
inference-A-0,220.19,2504.37,6474.98,9274,3990
inference-A-0,220.12,2526.55,3970.14,5879,4037
inference-A-0,220.53,2524.25,5420.73,7255,3457
inference-A-0,220.01,2469.08,4971.62,7536,2621
inference-A-0,222.02,2508.32,5379.39,6950,2736
inference-A-0,220.58,2620.70,3817.31,5186,4022
inference-A-0,219.66,2547.41,4661.80,6528,3908
inference-A-0,220.37,2550.44,5266.73,7456,4097
inference-A-0,219.85,2547.82,3826.72,5399,2959
inference-A-0,219.61,2552.95,3701.46,5382,2497
inference-A-1,219.44,1.68,1981.89,3144,196
inference-A-1,236.33,0.98,2676.26,3080,191
inference-A-1,241.24,0.39,468.41,676,169
inference-A-1,254.23,585.33,2049.38,3037,87
inference-A-1,221.3,1861.10,3214.00,3882,641
inference-A-1,219.44,2259.45,3047.19,3687,3967
inference-A-1,219.84,2865.40,3723.53,4531,12650
inference-A-1,219.9,2724.33,4601.39,5730,8065
inference-A-1,219.96,2719.77,4307.74,5187,7699
inference-A-1,219.92,2881.29,3882.24,4679,7433
inference-A-1,220.05,2761.66,3816.73,4872,7944
inference-A-2,219.29,0.48,675.75,743,141
inference-A-2,252.53,0.51,1535.48,2218,114
inference-A-2,239.85,0.40,477.17,646,135
inference-A-2,252.46,956.27,1722.22,2329,92
inference-A-2,219.81,1831.19,2931.75,3417,832
inference-A-2,219.66,2098.96,2843.95,3587,5860
inference-A-2,219.43,2937.04,3638.85,4279,11035
inference-A-2,219.41,2863.24,3557.69,4357,8139
inference-A-2,219.19,2880.71,3719.33,4539,8122
inference-A-2,219.3,2899.70,3590.41,4314,8262
inference-A-2,218.46,2849.84,3689.52,4500,8518
inference-A-2,218.89,2904.74,3624.57,4322,7873
inference-A-2,218.49,2899.36,3641.52,4362,8004
inference-A-2,219.47,2812.59,3720.48,4524,8188
inference-A-2,219.67,2917.56,3650.20,4352,8274
inference-A-2,219.56,2865.69,3622.81,4359,8203
inference-A-2,219.69,2879.21,3669.77,4397,8230
inference-A-2,219.96,2834.70,3745.12,4555,8284
inference-A-2,219.77,2903.54,3653.38,4300,8288
inference-A-2,219.48,2855.81,3549.11,4296,8282
inference-A-2,220.12,2848.75,3569.85,4320,8329
inference-A-2,219.43,2865.18,4149.54,4416,8305
inference-A-2,219.38,2875.77,3876.76,4645,8345
inference-A-2,219.48,2865.86,3595.00,4333,8483
inference-A-2,219.63,2830.34,3633.35,4366,8379
inference-A-2,219.45,2873.57,3599.57,4329,8364
inference-A-2,219.61,2849.41,3763.29,4549,8457
inference-A-2,219.64,2845.25,3608.51,4357,8492
inference-A-2,219.99,2805.30,3584.73,4405,8459
inference-A-2,220.54,2953.53,3671.34,4308,8451
inference-A-2,219.69,2856.03,3576.96,4306,8425
inference-A-2,219.6,2854.54,3772.73,4613,8512
inference-A-2,219.77,2883.61,3654.28,4314,8333
inference-A-2,219.99,2819.74,3551.79,4359,8764
inference-A-2,219.99,2845.13,3725.75,4596,8419
inference-A-2,219.63,2898.23,3657.62,4521,8119
inference-A-2,219.97,2758.32,3691.71,4410,8492
inference-A-3,219.76,1.04,1599.77,1374,141
inference-A-3,247.53,0.53,387.64,566,146
inference-A-3,247.32,0.39,399.57,562,81
inference-A-3,250.22,10.65,383.40,579,89
inference-A-3,238.54,1562.48,2137.46,2784,88
inference-A-3,218.12,1965.61,2555.15,3209,1124
inference-A-3,219.51,2276.92,3003.61,3749,9192
inference-A-3,219.07,2850.55,3477.35,4273,8095
inference-A-3,219.46,2959.50,3683.22,4365,7660
inference-A-3,219.5,2898.37,3691.39,4460,7974
inference-A-3,219.95,2890.05,3598.82,4510,8446
inference-A-4,219.32,0.45,530.83,625,109
inference-A-4,247.87,0.52,381.76,545,109
inference-A-4,252.35,0.41,379.54,547,89
inference-A-4,244.29,586.45,1387.36,1916,75
inference-A-4,219.26,1653.26,2965.68,3740,659
inference-A-4,219.21,1663.60,2398.88,3075,3152
inference-A-4,219.15,2895.18,3706.72,4454,10159
inference-A-4,219.41,2872.83,3631.43,4334,7830
inference-A-4,218.98,2905.47,3810.91,4594,7475
inference-A-4,219.95,2881.38,3631.23,4346,7599
inference-A-4,219.64,2847.33,3637.51,4407,8284
inference-A-4,219.03,2930.85,3656.29,4378,8022
inference-A-4,219.67,2861.83,3619.45,4338,7885
inference-A-4,219.8,2805.71,3685.93,4477,8099
inference-A-4,219.79,2922.05,3633.28,4336,7675
inference-A-4,219.88,2824.34,3582.50,4375,7866
inference-A-4,219.47,2848.78,3565.13,4320,7991
inference-A-4,219.03,2945.88,3936.02,4593,7778
inference-A-4,219.91,2941.72,3637.06,4343,7926
inference-A-4,219.22,2862.77,3602.62,4402,8285
inference-A-4,219.49,2902.04,3637.40,4428,8325
inference-A-4,219.88,2834.23,3561.09,4357,8155
inference-A-4,219.7,2872.18,3791.26,4588,8100
inference-A-4,220.2,2837.48,3613.45,4323,7975
inference-A-4,219.57,2826.47,3559.24,4377,8256
inference-A-4,219.83,2856.58,3558.80,4340,8166
inference-A-4,218.87,2871.66,3930.37,4720,8197
inference-A-4,219.97,2879.16,3713.27,4460,8425
inference-A-4,219.92,2904.77,3690.19,4424,8033
inference-A-4,219.73,2865.33,3563.44,4314,8048
inference-A-4,219.6,2891.96,3643.31,4344,8570
inference-A-4,219.62,2911.43,3859.35,4603,7919
inference-A-4,219.42,2854.58,3629.89,4371,8287
inference-A-4,219.62,2793.28,3566.97,4389,8477
inference-A-4,219.26,2974.11,3702.07,4401,8287
inference-A-4,219.03,2914.97,3778.25,4534,8346
inference-A-4,219.95,2879.66,3738.24,4487,8460
inference-A-4,219.57,2914.23,3688.82,4322,8115
inference-A-5,219.94,0.70,3026.03,2851,109
inference-A-5,239.8,0.62,781.75,997,118
inference-A-5,249.41,0.55,367.46,529,96
inference-A-5,234.37,37.52,496.95,875,72
inference-A-5,225.19,1706.03,2376.88,3064,111
inference-A-5,220.06,2030.71,2697.20,3295,1483
inference-A-5,219.48,2614.79,3353.25,4032,10493
inference-A-5,220.14,2871.29,3863.27,4356,8201
inference-A-5,220.42,2833.92,3740.51,4532,8218
inference-A-5,219.2,3042.47,3850.00,4548,7812
inference-A-5,219.98,2897.77,3735.73,4441,8166
inference-A-6,218.97,0.51,560.85,854,128
inference-A-6,244.82,0.82,684.00,768,128
inference-A-6,252.23,0.52,353.18,531,90
inference-A-6,256.52,118.53,957.27,1314,83
inference-A-6,225.37,1783.03,2498.47,3190,121
inference-A-6,218.88,1759.82,2495.85,3088,2680
inference-A-6,219.06,2719.72,3482.79,4314,10266
inference-A-6,219.58,2870.94,3730.66,4495,7760
inference-A-6,220.4,2927.63,3675.82,4401,7974
inference-A-6,219.9,2906.38,3649.29,4352,7741
inference-A-6,219.72,2813.61,3546.02,4333,7813
inference-A-6,219.66,2963.60,3691.57,4329,7674
inference-A-6,219.67,2281.07,8326.42,10293,7789
inference-A-6,221.83,2225.78,7995.64,10310,5508
inference-A-6,219.59,2805.50,4757.83,5729,8637
inference-A-6,219.33,2868.78,3695.55,4555,7819
inference-A-6,219.83,2892.75,3659.90,4285,7623
inference-A-6,219.54,2715.99,5069.85,6295,7397
inference-A-6,220.88,2825.83,7064.43,8262,8955
inference-A-6,220.57,2800.15,7113.72,8297,8280
inference-A-6,219.35,2886.03,7197.62,8584,9471
inference-A-6,220.48,2781.11,6994.95,8363,9432
inference-A-6,220.69,2691.52,7052.72,8414,9085
inference-A-6,219.87,2812.04,7053.16,8391,9212
inference-A-6,219.7,2943.23,7293.91,8330,9051
inference-A-6,220.57,2728.36,6986.01,8482,8516
inference-A-6,220.77,2697.09,7077.92,8330,8628
inference-A-6,221.0,2817.21,7046.61,8389,9843
inference-A-6,220.75,2793.40,7036.94,8376,9090
inference-A-6,220.57,2909.80,7183.09,8406,9187
inference-A-6,220.06,2821.95,7067.46,8452,8850
inference-A-6,220.38,2800.02,7570.78,8426,9366
inference-A-6,220.59,2816.67,7076.04,8350,9257
inference-A-6,220.29,2747.34,7063.44,8357,9044
inference-A-6,220.34,2980.60,7241.91,8396,8879
inference-A-6,220.32,2832.77,7200.85,8647,9499
inference-A-6,220.6,2721.82,7055.76,8355,10317
inference-A-6,220.29,2758.89,7065.42,8362,8822
inference-A-6,220.93,2835.72,7139.87,8410,9338
inference-A-6,220.63,2724.23,7123.22,8612,9093
inference-A-6,220.76,2872.11,7377.20,8471,9292
inference-A-7,219.61,0.48,5143.80,5810,774
inference-A-7,240.19,1.90,4379.29,5046,751
inference-A-7,235.48,0.79,6169.01,7300,1045
inference-A-7,233.96,2.04,4025.71,4881,692
inference-A-7,235.57,1746.67,5882.00,6894,692
inference-A-7,219.77,2027.31,8450.47,9833,1948
inference-A-7,219.61,2595.02,6890.75,8183,14037
inference-A-7,220.04,2784.28,7007.39,8280,8278
inference-A-7,219.65,2444.28,9028.12,10521,8049
inference-A-7,220.23,2816.30,7266.94,8578,7849
inference-A-7,220.4,2811.70,7012.54,8308,9359
inference-A-7,220.79,2793.08,7098.41,8261,9242
inference-A-7,219.28,2908.97,7182.83,8432,8497
inference-A-7,220.23,2759.97,7067.93,8287,8934
inference-A-7,220.04,2680.77,6999.87,8376,8241
inference-A-7,219.95,2989.96,7303.53,8552,8858
inference-A-7,220.09,2620.33,7080.05,8547,9066
inference-A-7,220.96,2716.78,6885.54,8214,8910
inference-A-7,219.24,2890.15,7291.85,8347,8635
inference-A-7,220.8,2899.01,7162.97,8365,8685
inference-A-7,219.61,2783.22,7267.65,8624,9226
inference-A-7,220.3,2802.98,8238.58,9968,9271
inference-A-7,220.35,2829.73,7262.96,8591,8775
inference-A-7,219.88,2731.74,7138.66,8359,9258
inference-A-7,219.4,2842.42,7096.67,8469,9205
inference-A-7,219.57,2784.55,7008.55,8298,8792
inference-A-7,220.23,2785.92,7187.70,8332,8722
inference-A-7,220.35,2847.51,7028.18,8332,8346
inference-A-7,219.52,2807.20,7243.12,8546,9294
inference-A-7,219.67,2840.95,7090.05,8426,10040
inference-A-7,220.26,2777.17,7020.32,8281,9068
inference-A-7,219.74,2811.48,7152.23,8483,9098
inference-A-7,220.45,2913.38,7176.26,8356,8724
inference-A-7,219.81,2765.59,7134.87,8466,9562
inference-A-7,219.53,2657.12,6916.77,8281,8789
inference-A-7,220.04,2838.74,6993.26,8294,8404
inference-A-7,219.85,2860.78,7194.57,8247,9575
inference-A-7,218.08,2841.39,7159.99,8538,9225
inference-A-7,220.13,2836.37,7029.95,8263,9919
inference-A-7,219.98,2827.32,7180.21,8355,9167
inference-A-7,219.51,2722.57,7009.22,8382,9174
inference-A-7,220.75,2941.36,7373.82,8498,9039
inference-A-8,218.4,1.32,2565.72,2944,591
inference-A-8,221.89,1.04,4291.55,5435,591
inference-A-8,234.47,0.80,4071.65,4726,1050
inference-A-8,228.01,25.06,4006.38,4938,687
inference-A-8,218.65,1941.83,8191.46,9540,667
inference-A-8,219.24,1941.13,6193.34,7448,2392
inference-A-8,218.79,2197.66,6557.35,7934,11745
inference-A-8,219.37,3006.32,7267.09,8388,9246
inference-A-8,218.52,2754.09,7075.67,8521,8748
inference-A-8,219.44,2809.16,7042.51,8422,9518
inference-A-8,219.35,2844.43,7397.77,8589,9110
inference-A-8,219.65,2805.48,7117.17,8423,9072
inference-A-8,219.26,2929.23,7150.24,8328,8359
inference-A-8,218.91,2757.01,7150.82,8547,8903
inference-A-8,219.43,2848.68,7200.78,8417,8981
inference-A-8,219.94,2831.75,7114.45,8357,8490
inference-A-8,219.51,2913.92,7200.75,8323,9157
inference-A-8,218.64,2816.60,7649.88,9088,9089
inference-A-8,219.48,2811.35,7098.03,8347,9307
inference-A-8,219.6,2790.87,7256.45,8693,8224
inference-A-8,220.49,2822.44,7877.52,9143,9308
inference-A-8,219.46,2797.78,7017.98,8293,8731
inference-A-8,219.79,2793.69,7157.93,8412,9195
inference-A-8,219.87,2667.81,6972.97,8355,9154
inference-A-8,219.93,2880.73,7265.22,8407,8769
inference-A-8,218.85,2938.21,7192.73,8421,9589
inference-A-8,219.74,2813.10,7076.55,8346,8874
inference-A-8,219.92,2653.27,6983.47,8339,8483
inference-A-8,220.09,2830.97,7172.89,8347,9363
inference-A-8,219.81,2797.98,7885.01,9635,9673
inference-A-8,219.25,2505.46,8942.05,10750,9358
inference-A-8,220.27,2788.23,7247.00,8699,8319
inference-A-8,219.49,2992.19,7356.95,8497,8508
inference-A-8,219.27,2705.17,7128.87,8606,9403
inference-A-8,219.92,2884.59,7165.06,8453,9016
inference-A-8,219.22,2821.51,7027.32,8270,8644
inference-A-8,218.33,2886.34,7528.08,8968,9274
inference-A-8,219.62,2761.35,7151.64,8510,9683
inference-A-8,219.44,2799.29,7133.72,8490,9448
inference-A-8,219.43,2837.27,7138.59,8294,9998
inference-A-8,219.51,2835.70,7166.27,8432,9156
inference-A-8,219.39,2775.92,7025.29,8432,8956
inference-A-9,218.64,2.12,7368.06,8278,768
inference-A-9,233.23,0.92,4186.64,5085,768
inference-A-9,235.29,0.71,5110.40,6379,819
inference-A-9,234.49,26.75,5702.26,6670,978
inference-A-9,221.78,1907.33,6740.05,8026,729
inference-A-9,219.05,2019.04,7330.39,8847,2115
inference-A-9,218.81,2125.61,6802.80,8341,11449
inference-A-9,219.55,2948.64,7360.73,8663,9415
inference-A-9,219.41,2817.67,7229.57,8468,8845
inference-A-9,219.91,2817.80,7131.88,8490,8878
inference-A-9,219.37,2727.24,7135.94,8406,8981
inference-A-9,218.82,2937.39,7340.02,8637,8593
inference-A-9,218.7,2761.19,7103.65,8473,9268
inference-A-9,219.59,2781.10,7143.49,8584,8080
inference-A-9,219.33,2786.13,8188.14,9875,9099
inference-A-9,219.61,2898.42,7292.53,8570,8804
inference-A-9,219.56,2589.64,9685.63,12475,8952
inference-A-9,219.55,2784.45,8545.05,9606,7993
inference-A-9,219.93,2665.58,8487.88,10385,8800
inference-A-9,219.9,2590.46,8854.12,10373,8734
inference-A-9,219.43,2652.22,7160.54,8499,9086
inference-A-9,219.1,2869.36,7147.87,8444,9301
inference-A-9,219.79,2923.53,7236.87,8426,8832
inference-A-9,218.85,2603.54,8416.74,10258,9068
inference-A-9,220.42,2686.40,8323.90,9713,8508
inference-A-9,219.68,2805.33,7327.20,8453,8997
inference-A-9,218.61,2682.65,6062.45,7154,8763
inference-A-9,218.19,2954.22,3788.87,4492,7635
inference-A-9,218.17,2875.36,3632.72,4304,7814
inference-A-9,218.67,2855.80,3704.31,4472,7646
inference-A-9,218.36,2861.47,3604.64,4323,7843
inference-A-9,218.77,2845.07,3588.95,4320,8390
inference-A-9,218.2,2983.74,3807.16,4514,7903
inference-A-9,218.21,2857.83,3834.11,4587,7548
inference-A-9,218.54,2801.20,3525.43,4256,8015
inference-A-9,218.84,2908.94,3602.84,4254,7957
inference-A-9,218.85,2896.60,3646.08,4309,7430
inference-A-9,218.07,2937.63,3741.24,4508,7827
inference-A-9,218.07,2867.20,3759.50,4521,8048
inference-A-9,218.39,2874.62,3603.12,4300,8172
inference-A-9,218.44,2842.24,3572.37,4322,8448
inference-A-9,218.39,2934.19,3642.84,4300,7984
inference-A-10,218.23,1.24,1378.91,1379,142
inference-A-10,238.53,0.51,494.35,583,142
inference-A-10,250.22,0.56,455.46,639,105
inference-A-10,243.2,3.17,422.98,650,128
inference-A-10,236.81,1638.92,2218.38,2931,90
inference-A-10,218.35,1845.44,2545.61,3142,2694
inference-A-10,218.22,2614.24,3607.12,4683,9851
inference-A-10,218.46,2909.42,3940.26,4344,7896
inference-A-10,218.35,2853.35,3585.74,4337,7416
inference-A-10,218.09,2947.33,3632.71,4342,7268
inference-A-10,218.35,2916.23,3703.71,4534,8088
inference-A-10,218.24,2943.56,3878.51,4614,8262
inference-A-11,217.55,0.36,716.97,846,165
inference-A-11,243.16,0.59,373.94,551,165
inference-A-11,250.83,0.35,994.41,1240,103
inference-A-11,236.88,585.63,1701.28,2453,92
inference-A-11,216.97,1943.47,2672.33,3212,768
inference-A-11,217.6,1939.74,2829.89,3529,4701
inference-A-11,218.39,2713.10,5615.35,7326,10818
inference-A-11,219.38,2792.65,4636.44,5593,7143
inference-A-11,218.63,2794.97,3661.91,4382,7257
inference-A-11,218.37,2787.97,3748.78,4570,5104
inference-A-11,218.31,2921.91,3658.83,4333,6571
inference-A-11,216.74,2863.20,3638.27,4462,7595
inference-A-11,218.01,2978.31,3835.14,4417,7350
inference-A-11,218.61,2848.25,3613.44,4369,7334
inference-A-11,220.21,2775.64,3863.55,4627,8175
inference-A-11,217.67,2898.33,3638.39,4341,7388
inference-A-11,218.34,2884.26,3746.69,4392,6413
inference-A-11,218.95,2794.22,3597.80,4380,5130
inference-A-11,218.23,2832.24,3841.18,4619,5951
inference-A-11,218.45,2838.48,3582.83,4395,7836
inference-A-11,218.59,2934.40,3676.97,4355,8345
inference-A-11,218.14,2871.04,3611.36,4355,7603
inference-A-11,218.25,2850.21,3573.46,4302,7858
inference-A-11,218.47,2701.43,4378.41,4879,7835
inference-A-11,218.33,2845.86,4005.91,4873,7465
inference-A-11,218.16,2833.68,3586.93,4327,7590
inference-A-11,218.38,2911.13,3665.52,4346,6848
inference-A-11,218.73,2830.20,3707.92,4531,7001
inference-A-11,218.19,2805.93,4195.32,5142,4887
inference-A-11,219.25,2582.30,5897.69,7567,7035
inference-A-11,219.72,2819.49,4857.25,5694,7056
inference-A-11,218.7,2650.85,4526.38,5656,7309
inference-A-11,218.64,2673.73,4436.53,5415,5491
inference-A-11,217.72,2772.67,3795.17,4749,4940
inference-A-11,218.14,2684.93,4943.76,6675,5057
inference-A-11,220.71,2606.19,7548.22,10742,6688
inference-A-11,218.43,2685.74,4522.17,5691,7430
inference-A-11,218.43,2692.40,4097.37,5050,7060
inference-A-11,218.53,3031.05,3475.65,4027,6982
inference-A-11,218.05,3086.16,3530.03,4109,6873
inference-A-11,218.52,2710.98,5461.04,6667,8507
inference-A-11,218.3,2828.26,3802.98,4576,7972
inference-A-12,217.74,1.79,744.55,744,87
inference-A-12,243.16,0.50,736.30,1090,92
inference-A-12,246.98,0.59,869.91,1449,90
inference-A-12,236.58,52.24,1410.90,1653,57
inference-A-12,227.11,1837.02,2749.88,3122,93
inference-A-12,217.95,1924.45,2760.98,3519,2087
inference-A-12,218.09,2697.82,3326.99,4141,9608
inference-A-12,219.23,2904.14,4036.11,4840,8464
inference-A-12,220.46,2775.36,4053.57,4772,7239
inference-A-12,217.55,2961.02,4010.32,4785,5720
inference-A-13,217.44,1.10,610.02,750,101
inference-A-13,247.13,0.64,415.37,603,106
inference-A-13,249.65,0.48,800.69,1318,65
inference-A-13,231.26,874.05,1824.14,2434,100
inference-A-13,219.9,1758.27,2562.91,2942,774
inference-A-13,217.46,1980.44,2463.53,3159,3843
inference-A-13,218.17,3006.29,3830.31,4524,11543
inference-A-13,218.54,2801.40,4130.83,5331,7576
inference-A-13,219.11,3027.10,3783.20,4377,7491
inference-A-13,218.28,3095.51,3694.59,4210,8288
inference-A-13,218.27,3015.13,5379.71,6597,7816
inference-A-13,218.46,2789.42,4430.85,5168,7871
inference-A-13,218.24,2824.05,4769.36,5627,7324
inference-A-13,218.12,2860.65,3475.37,4190,6704
inference-A-13,217.92,2884.32,3474.89,4222,7386
inference-A-13,217.85,3176.14,4191.71,4007,7783
