timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/22 09:30:30.692, 55.94 W, 0 %, 0 %
2024/04/22 09:30:30.700, 52.45 W, 0 %, 0 %
2024/04/22 09:30:30.709, 52.01 W, 0 %, 0 %
2024/04/22 09:30:30.814, 55.66 W, 0 %, 0 %
2024/04/22 09:30:30.820, 52.45 W, 0 %, 0 %
2024/04/22 09:30:30.826, 51.79 W, 0 %, 0 %
2024/04/22 09:30:30.931, 55.66 W, 0 %, 0 %
2024/04/22 09:30:30.945, 52.50 W, 0 %, 0 %
2024/04/22 09:30:30.951, 51.79 W, 0 %, 0 %
2024/04/22 09:30:31.056, 55.61 W, 0 %, 0 %
2024/04/22 09:30:31.062, 52.50 W, 0 %, 0 %
2024/04/22 09:30:31.085, 52.06 W, 0 %, 0 %
2024/04/22 09:30:31.192, 57.68 W, 0 %, 0 %
2024/04/22 09:30:31.197, 52.45 W, 0 %, 0 %
2024/04/22 09:30:31.203, 52.06 W, 0 %, 0 %
2024/04/22 09:30:31.308, 61.82 W, 0 %, 0 %
2024/04/22 09:30:31.313, 52.12 W, 0 %, 0 %
2024/04/22 09:30:31.322, 51.74 W, 0 %, 0 %
2024/04/22 09:30:31.432, 60.89 W, 0 %, 0 %
2024/04/22 09:30:31.436, 52.45 W, 0 %, 0 %
2024/04/22 09:30:31.440, 52.06 W, 0 %, 0 %
2024/04/22 09:30:31.545, 60.63 W, 2 %, 0 %
2024/04/22 09:30:31.550, 59.48 W, 0 %, 0 %
2024/04/22 09:30:31.557, 51.79 W, 0 %, 0 %
2024/04/22 09:30:31.665, 60.63 W, 2 %, 0 %
2024/04/22 09:30:31.674, 58.07 W, 3 %, 0 %
2024/04/22 09:30:31.678, 54.41 W, 0 %, 0 %
2024/04/22 09:30:31.785, 60.63 W, 0 %, 0 %
2024/04/22 09:30:31.791, 57.68 W, 3 %, 0 %
2024/04/22 09:30:31.796, 59.03 W, 0 %, 0 %
2024/04/22 09:30:31.903, 60.63 W, 0 %, 0 %
2024/04/22 09:30:31.907, 57.68 W, 0 %, 0 %
2024/04/22 09:30:31.910, 57.56 W, 0 %, 0 %
2024/04/22 09:30:32.016, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.019, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.024, 57.35 W, 3 %, 0 %
2024/04/22 09:30:32.127, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.131, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.136, 57.35 W, 3 %, 0 %
2024/04/22 09:30:32.240, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.243, 58.07 W, 0 %, 0 %
2024/04/22 09:30:32.248, 57.35 W, 0 %, 0 %
2024/04/22 09:30:32.353, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.359, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.362, 57.35 W, 0 %, 0 %
2024/04/22 09:30:32.466, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.470, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.473, 57.35 W, 0 %, 0 %
2024/04/22 09:30:32.579, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.582, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.586, 57.35 W, 0 %, 0 %
2024/04/22 09:30:32.691, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.696, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.700, 57.29 W, 0 %, 0 %
2024/04/22 09:30:32.804, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.808, 57.74 W, 0 %, 0 %
2024/04/22 09:30:32.812, 57.35 W, 0 %, 0 %
2024/04/22 09:30:32.916, 60.63 W, 0 %, 0 %
2024/04/22 09:30:32.919, 57.68 W, 0 %, 0 %
2024/04/22 09:30:32.923, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.027, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.030, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.034, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.138, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.144, 58.01 W, 0 %, 0 %
2024/04/22 09:30:33.149, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.253, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.256, 58.01 W, 0 %, 0 %
2024/04/22 09:30:33.261, 57.29 W, 0 %, 0 %
2024/04/22 09:30:33.365, 60.56 W, 0 %, 0 %
2024/04/22 09:30:33.369, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.372, 57.29 W, 0 %, 0 %
2024/04/22 09:30:33.476, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.480, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.483, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.587, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.591, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.596, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.702, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.708, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.712, 57.29 W, 0 %, 0 %
2024/04/22 09:30:33.815, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.819, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.823, 57.35 W, 0 %, 0 %
2024/04/22 09:30:33.928, 60.63 W, 0 %, 0 %
2024/04/22 09:30:33.932, 57.68 W, 0 %, 0 %
2024/04/22 09:30:33.935, 57.29 W, 0 %, 0 %
2024/04/22 09:30:34.039, 60.63 W, 0 %, 0 %
2024/04/22 09:30:34.043, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.046, 57.35 W, 0 %, 0 %
2024/04/22 09:30:34.150, 60.63 W, 0 %, 0 %
2024/04/22 09:30:34.154, 58.01 W, 0 %, 0 %
2024/04/22 09:30:34.161, 57.35 W, 0 %, 0 %
2024/04/22 09:30:34.265, 60.63 W, 3 %, 0 %
2024/04/22 09:30:34.269, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.272, 57.29 W, 0 %, 0 %
2024/04/22 09:30:34.376, 60.95 W, 6 %, 0 %
2024/04/22 09:30:34.380, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.385, 57.29 W, 0 %, 0 %
2024/04/22 09:30:34.491, 60.95 W, 6 %, 0 %
2024/04/22 09:30:34.495, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.498, 57.35 W, 0 %, 0 %
2024/04/22 09:30:34.602, 60.89 W, 6 %, 0 %
2024/04/22 09:30:34.606, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.610, 57.29 W, 0 %, 0 %
2024/04/22 09:30:34.716, 60.95 W, 6 %, 0 %
2024/04/22 09:30:34.722, 57.74 W, 0 %, 0 %
2024/04/22 09:30:34.725, 57.35 W, 0 %, 0 %
2024/04/22 09:30:34.829, 60.63 W, 7 %, 0 %
2024/04/22 09:30:34.835, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.839, 57.35 W, 0 %, 0 %
2024/04/22 09:30:34.942, 60.63 W, 7 %, 0 %
2024/04/22 09:30:34.946, 57.68 W, 0 %, 0 %
2024/04/22 09:30:34.950, 57.29 W, 0 %, 0 %
2024/04/22 09:30:35.055, 60.63 W, 6 %, 0 %
2024/04/22 09:30:35.059, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.063, 57.29 W, 0 %, 0 %
2024/04/22 09:30:35.166, 60.95 W, 7 %, 0 %
2024/04/22 09:30:35.170, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.175, 57.35 W, 0 %, 0 %
2024/04/22 09:30:35.279, 60.89 W, 7 %, 0 %
2024/04/22 09:30:35.283, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.288, 57.29 W, 0 %, 0 %
2024/04/22 09:30:35.392, 60.95 W, 7 %, 0 %
2024/04/22 09:30:35.395, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.399, 57.35 W, 0 %, 0 %
2024/04/22 09:30:35.503, 60.95 W, 7 %, 0 %
2024/04/22 09:30:35.507, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.511, 57.35 W, 0 %, 0 %
2024/04/22 09:30:35.615, 60.95 W, 6 %, 0 %
2024/04/22 09:30:35.620, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.623, 57.35 W, 0 %, 0 %
2024/04/22 09:30:35.729, 60.63 W, 6 %, 0 %
2024/04/22 09:30:35.734, 57.68 W, 0 %, 0 %
2024/04/22 09:30:35.738, 57.29 W, 0 %,
